city_code,checkin,horizon,observed,prediction,lower,upper,support,band_source
3109,2025-12-12,21,0.0,2.0936493878579075e-16,0.0,0.530339829036103,11235,horizon
3109,2025-12-13,22,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3109,2025-12-14,23,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3109,2025-12-15,24,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3109,2025-12-16,25,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3109,2025-12-17,26,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3109,2025-12-18,27,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3109,2025-12-19,28,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3109,2025-12-20,29,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3109,2025-12-21,30,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3124,2025-11-22,1,465.0,522.900460508197,465.0,609.2350757170101,4815,horizon
3124,2025-11-23,2,366.0,457.1099708458387,381.63783719590367,532.5821044957737,4815,horizon
3124,2025-11-24,3,206.0,300.59250649758826,250.96252843656282,350.2224845586137,4815,horizon
3124,2025-11-25,4,219.0,355.8784823353676,243.26458283371218,468.492381837023,6420,horizon
3124,2025-11-26,5,252.0,516.7875065110572,353.2556853679514,680.3193276541631,6420,horizon
3124,2025-11-27,6,210.0,553.5249476868785,378.36796033149454,728.6819350422625,6420,horizon
3124,2025-11-28,7,84.0,205.59047356948443,140.53359017175853,270.6473569672103,6420,horizon
3124,2025-11-29,8,61.0,160.30746057018195,90.00291709134838,230.61200404901552,11235,horizon
3124,2025-11-30,9,58.0,161.1607017395221,90.4819602622021,231.83944321684208,11235,horizon
3124,2025-12-01,10,71.0,184.237488743526,103.4381766483183,265.0368008387337,11235,horizon
3124,2025-12-02,11,94.0,253.67989288494,142.4258751642421,364.9339106056379,11235,horizon
3124,2025-12-03,12,102.0,350.8784738829561,196.99698368187245,504.7599640840397,11235,horizon
3124,2025-12-04,13,112.0,720.0424233261473,404.260152948434,1035.8246937038607,11235,horizon
3124,2025-12-05,14,50.0,284.64538173240896,159.8111192166341,409.47964424818383,11235,horizon
3124,2025-12-06,15,43.0,201.09022173610674,94.4440679197479,307.7363755524656,11235,horizon
3124,2025-12-07,16,23.0,140.6159747907065,66.04172276045828,215.1902268209547,11235,horizon
3124,2025-12-08,17,24.0,146.04245968642084,68.59032658431248,223.4945927885292,11235,horizon
3124,2025-12-09,18,24.0,157.25037694511812,73.85423892018146,240.6465149700548,11235,horizon
3124,2025-12-10,19,22.0,229.8378187071755,107.94566922798126,351.7299681863698,11235,horizon
3124,2025-12-11,20,27.0,466.9801194067284,219.3219627173052,714.6382760961517,11235,horizon
3124,2025-12-12,21,10.0,173.63906154305667,81.55135133032267,265.72677175579065,11235,horizon
3124,2025-12-13,22,10.0,121.28960514521518,16.591882367170612,225.98732792325973,14445,horizon
3124,2025-12-14,23,20.0,154.48370353285637,21.132688440969247,287.83471862474346,14445,horizon
3124,2025-12-15,24,20.0,151.21851455586992,20.686025008040446,281.7510041036994,14445,horizon
3124,2025-12-16,25,21.0,178.35550301780975,24.398245192290375,332.3127608433291,14445,horizon
3124,2025-12-17,26,28.0,250.48928145441505,34.26582753858278,466.7127353702473,14445,horizon
3124,2025-12-18,27,35.0,401.17058537706583,54.878364504329,747.4628062498027,14445,horizon
3124,2025-12-19,28,5.0,144.4684481736774,19.762645735349736,269.17425061200504,14445,horizon
3124,2025-12-20,29,10.0,144.14749691655464,19.71874102070086,268.5762528124084,14445,horizon
3124,2025-12-21,30,13.0,104.20381623134641,14.254621894850558,194.15301056784227,14445,horizon
3127,2025-11-22,1,0.0,1.3489376408701964e-16,0.0,0.16510716996673924,4815,horizon
3127,2025-11-23,2,0.0,1.3489376408701964e-16,0.0,0.16510716996673924,4815,horizon
3127,2025-11-24,3,0.0,1.3489376408701964e-16,0.0,0.16510716996673924,4815,horizon
3127,2025-11-25,4,0.0,1.3489376408701964e-16,0.0,0.3164391922845507,6420,horizon
3127,2025-11-26,5,0.0,1.3489376408701964e-16,0.0,0.3164391922845507,6420,horizon
3127,2025-11-27,6,0.0,1.3489376408701964e-16,0.0,0.3164391922845507,6420,horizon
3127,2025-11-28,7,0.0,1.3489376408701964e-16,0.0,0.3164391922845507,6420,horizon
3127,2025-11-29,8,0.0,1.5006439558569507e-16,0.0,0.4385606460783187,11235,horizon
3127,2025-11-30,9,0.0,1.5006439558569507e-16,0.0,0.4385606460783187,11235,horizon
3127,2025-12-01,10,0.0,1.5006439558569507e-16,0.0,0.4385606460783187,11235,horizon
3127,2025-12-02,11,0.0,1.5006439558569507e-16,0.0,0.4385606460783187,11235,horizon
3127,2025-12-03,12,0.0,1.5006439558569507e-16,0.0,0.4385606460783187,11235,horizon
3127,2025-12-04,13,0.0,1.5006439558569507e-16,0.0,0.4385606460783187,11235,horizon
3127,2025-12-05,14,0.0,1.5006439558569507e-16,0.0,0.4385606460783187,11235,horizon
3127,2025-12-06,15,0.0,2.0936493878579075e-16,0.0,0.530339829036103,11235,horizon
3127,2025-12-07,16,0.0,2.0936493878579075e-16,0.0,0.530339829036103,11235,horizon
3127,2025-12-08,17,0.0,2.0936493878579075e-16,0.0,0.530339829036103,11235,horizon
3127,2025-12-09,18,0.0,2.0936493878579075e-16,0.0,0.530339829036103,11235,horizon
3127,2025-12-10,19,0.0,2.0936493878579075e-16,0.0,0.530339829036103,11235,horizon
3127,2025-12-11,20,0.0,2.0936493878579075e-16,0.0,0.530339829036103,11235,horizon
3127,2025-12-12,21,0.0,2.0936493878579075e-16,0.0,0.530339829036103,11235,horizon
3127,2025-12-13,22,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3127,2025-12-14,23,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3127,2025-12-15,24,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3127,2025-12-16,25,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3127,2025-12-17,26,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3127,2025-12-18,27,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3127,2025-12-19,28,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3127,2025-12-20,29,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3127,2025-12-21,30,0.0,2.085521617919071e-16,0.0,0.8632044160148283,14445,horizon
3140,2025-11-22,1,101.0,111.13194799938081,101.0,129.48062942644938,4815,horizon
3140,2025-11-23,2,116.0,154.51943118393342,129.0071651962839,180.03169717158295,4815,horizon
3140,2025-11-24,3,69.0,108.44374271740148,90.53890325673015,126.3485821780728,4815,horizon
3140,2025-11-25,4,42.0,77.01808156330387,52.646542042106354,101.38962108450139,6420,horizon
3140,2025-11-26,5,60.0,141.36169639265498,96.62931536618936,186.0940774191206,6420,horizon
3140,2025-11-27,6,115.0,391.89114631639296,267.8814285125669,515.900864120219,6420,horizon
3140,2025-11-28,7,32.0,112.09157220563833,76.62140563498076,147.5617387762959,6420,horizon
3140,2025-11-29,8,5.0,44.496991087381964,24.98236192755855,64.01162024720537,11235,horizon
3140,2025-11-30,9,11.0,62.12958129835791,34.88199198357465,89.37717061314117,11235,horizon
3140,2025-12-01,10,16.0,70.23762427409633,39.43416639344245,101.04108215475021,11235,horizon
3140,2025-12-02,11,15.0,77.04443221273033,43.2557762447781,110.83308818068255,11235,horizon
3140,2025-12-03,12,18.0,128.9364722108603,72.39000965500625,185.48293476671435,11235,horizon
3140,2025-12-04,13,29.0,524.8900182252427,294.69391271231984,755.0861237381655,11235,horizon
3140,2025-12-05,14,13.0,143.0086354610348,80.29067589846466,205.72659502360494,11235,horizon
3140,2025-12-06,15,4.0,81.68523897046579,38.36430330009576,125.00617464083581,11235,horizon
3140,2025-12-07,16,2.0,82.59935359316879,38.79362653007505,126.40508065626253,11235,horizon
3140,2025-12-08,17,6.0,82.63782883832818,38.811696820294486,126.46396085636187,11235,horizon
3140,2025-12-09,18,3.0,79.07752069329072,37.13956188821204,121.0154794983694,11235,horizon
3140,2025-12-10,19,10.0,166.85419143185646,78.36476807392854,255.3436147897844,11235,horizon
3140,2025-12-11,20,13.0,627.4777983628817,294.70133005516084,960.2542666706025,11235,horizon
3140,2025-12-12,21,4.0,143.0267771939734,67.17398062933678,218.87957375861004,11235,horizon
3140,2025-12-13,22,3.0,104.8959796652498,14.349306796004555,195.44265253449504,14445,horizon
3140,2025-12-14,23,3.0,91.32953966037464,12.49347771293786,170.16560160781142,14445,horizon
3140,2025-12-15,24,8.0,111.18632840850186,15.209798725808113,207.16285809119563,14445,horizon
3140,2025-12-16,25,10.0,121.23762036069337,16.58477107821362,225.8904696431731,14445,horizon
3140,2025-12-17,26,12.0,217.51129861671498,29.754585117646627,405.26801211578334,14445,horizon
3140,2025-12-18,27,23.0,542.6019941647594,74.22555666328708,1010.9784316662317,14445,horizon
3140,2025-12-19,28,7.0,211.31853026928835,28.907441755075524,393.72961878350117,14445,horizon
3140,2025-12-20,29,9.0,114.22416447446578,15.625361284502873,212.8229676644287,14445,horizon
3140,2025-12-21,30,3.0,105.0058299972528,14.364333836321876,195.64732615818372,14445,horizon
3217,2025-11-22,1,49.0,61.78535360604805,51.584148726759196,71.9865584853369,4815,horizon
3217,2025-11-23,2,59.0,85.56243664903232,71.4354648784522,99.68940841961245,4815,horizon
3217,2025-11-24,3,57.0,95.75185899898263,79.94254054060636,111.5611774573589,4815,horizon
3217,2025-11-25,4,38.0,77.78904526032177,53.173542609559206,102.40454791108434,6420,horizon
3217,2025-11-26,5,29.0,82.8916835826018,56.66150618261675,109.12186098258685,6420,horizon
3217,2025-11-27,6,108.0,287.72912416956126,196.68035252060412,378.7778958185184,6420,horizon
3217,2025-11-28,7,16.0,87.1147398530806,59.54822193789302,114.68125776826817,6420,horizon
3217,2025-11-29,8,18.0,72.09818648109234,40.478759236869394,103.71761372531529,11235,horizon
3217,2025-11-30,9,11.0,68.61838922285034,38.525064112423564,98.71171433327711,11235,horizon
3217,2025-12-01,10,16.0,68.43358040745801,38.421305170510664,98.44585564440536,11235,horizon
3217,2025-12-02,11,4.0,68.84987196671044,38.6550276345804,99.04471629884048,11235,horizon
3217,2025-12-03,12,12.0,96.33175929994566,54.08444070350042,138.5790778963909,11235,horizon
3217,2025-12-04,13,38.0,327.9492238637223,184.12360036516515,471.77484736227944,11235,horizon
3217,2025-12-05,14,17.0,113.13478017314448,63.5183178864817,162.75124245980726,11235,horizon
3217,2025-12-06,15,8.0,81.9043920945937,38.467230793840955,125.34155339534645,11235,horizon
3217,2025-12-07,16,5.0,81.50744661367938,38.28080131141138,124.73409191594737,11235,horizon
3217,2025-12-08,17,10.0,75.45121235102158,35.43642929221411,115.46599540982905,11235,horizon
3217,2025-12-09,18,7.0,77.04878353720419,36.18674484864363,117.91082222576475,11235,horizon
3217,2025-12-10,19,8.0,102.7695196014064,48.26675014587412,157.2722890569387,11235,horizon
3217,2025-12-11,20,21.0,399.5935100083986,187.67315622660826,611.5138637901889,11235,horizon
3217,2025-12-12,21,1.0,110.03052426449176,51.67695483730844,168.38409369167508,11235,horizon
3217,2025-12-13,22,1.0,72.60253455372846,9.931706113080907,135.27336299437601,14445,horizon
3217,2025-12-14,23,1.0,66.54518797203116,9.103087850037035,123.98728809402527,14445,horizon
3217,2025-12-15,24,1.0,82.08310507403502,11.228606293918844,152.93760385415118,14445,horizon
3217,2025-12-16,25,4.0,97.15349553959624,13.290169158539854,181.0168219206526,14445,horizon
3217,2025-12-17,26,1.0,109.1856761432686,14.936118330834276,203.43523395570293,14445,horizon
3217,2025-12-18,27,16.0,339.116144930439,46.389591084559584,631.8426987763185,14445,horizon
3217,2025-12-19,28,4.0,138.88076155085437,18.998274880654535,258.7632482210542,14445,horizon
3217,2025-12-20,29,5.0,92.3676573277332,12.635487625489503,172.0998270299769,14445,horizon
3217,2025-12-21,30,7.0,67.24575354179294,9.198922126272507,125.29258495731337,14445,horizon
3312,2025-11-22,1,41.0,50.20051658485961,41.91205136066509,58.48898180905414,4815,horizon
3312,2025-11-23,2,43.0,63.921268111760774,53.367408433142785,74.47512779037876,4815,horizon
3312,2025-11-24,3,28.0,50.0339008800083,41.77294510331379,58.294856656702805,4815,horizon
3312,2025-11-25,4,21.0,44.53407956522229,30.44175139846744,58.626407731977146,6420,horizon
3312,2025-11-26,5,23.0,56.0801566822335,38.33419719851649,73.82611616595051,6420,horizon
3312,2025-11-27,6,25.0,73.22533063731252,50.05396615567219,96.39669511895286,6420,horizon
3312,2025-11-28,7,14.0,43.501709718788625,29.736063832378168,57.267355605199086,6420,horizon
3312,2025-11-29,8,11.0,43.763872996997954,24.570760580545052,62.95698541345085,11235,horizon
3312,2025-11-30,9,17.0,63.04519308639999,35.39605247429607,90.69433369850391,11235,horizon
3312,2025-12-01,10,10.0,45.02574053224705,25.27922267427005,64.77225839022405,11235,horizon
3312,2025-12-02,11,8.0,46.61639502499415,26.1722787049906,67.06051134499769,11235,horizon
3312,2025-12-03,12,7.0,48.40226874215369,27.174938490938366,69.629598993369,11235,horizon
3312,2025-12-04,13,8.0,77.71401478696737,43.63170625265496,111.79632332127977,11235,horizon
3312,2025-12-05,14,9.0,61.14138522162009,34.32717981670303,87.95559062653714,11235,horizon
3312,2025-12-06,15,12.0,64.45467347777941,30.271792964996052,98.63755399056276,11235,horizon
3312,2025-12-07,16,8.0,64.95458985475464,30.50658377607389,99.4025959334354,11235,horizon
3312,2025-12-08,17,8.0,61.54808855087025,28.906685791302806,94.18949131043769,11235,horizon
3312,2025-12-09,18,7.0,62.724357642474466,29.45913253396519,95.98958275098374,11235,horizon
3312,2025-12-10,19,6.0,62.759417268361666,29.475598643853303,96.04323589287003,11235,horizon
3312,2025-12-11,20,12.0,108.88616208835008,51.139493502017125,166.63283067468302,11235,horizon
3312,2025-12-12,21,12.0,69.12852431532696,32.46691454841839,105.79013408223553,11235,horizon
3312,2025-12-13,22,12.0,67.92294227632465,12.0,126.55432599796833,14445,horizon
3312,2025-12-14,23,4.0,55.83245591486414,7.637633412200202,104.02727841752808,14445,horizon
3312,2025-12-15,24,6.0,68.00384956675268,9.30262631472371,126.70507281878164,14445,horizon
3312,2025-12-16,25,6.0,67.70897408445714,9.262288650920183,126.1556595179941,14445,horizon
3312,2025-12-17,26,4.0,64.98032164331485,8.889021046741561,121.07162223988814,14445,horizon
3312,2025-12-18,27,6.0,95.99816920318968,13.132125617657678,178.86421278872166,14445,horizon
3312,2025-12-19,28,3.0,66.66200517852822,9.11906792801932,124.20494242903712,14445,horizon
3312,2025-12-20,29,2.0,64.12644464364793,8.772214443920618,119.48067484337524,14445,horizon
3312,2025-12-21,30,0.0,49.340138557607965,6.749513067897276,91.93076404731866,14445,horizon
3333,2025-11-22,1,582.0,655.9285484126763,582.0,764.2270547414845,4815,horizon
3333,2025-11-23,2,485.0,638.4052844683305,532.9999946579534,743.8105742787076,4815,horizon
3333,2025-11-24,3,359.0,519.7949989481323,433.973117708942,605.6168801873225,4815,horizon
3333,2025-11-25,4,407.0,618.4519802694798,422.7495351662248,814.1544253727347,6420,horizon
3333,2025-11-26,5,334.0,696.5788250765188,476.15398430678397,917.0036658462536,6420,horizon
3333,2025-11-27,6,438.0,1148.4847685406116,785.0591760325115,1511.9103610487118,6420,horizon
3333,2025-11-28,7,135.0,364.69452360417546,249.2908831242712,480.0981640840797,6420,horizon
3333,2025-11-29,8,112.0,317.57909845189727,178.30140385386326,456.8567930499313,11235,horizon
3333,2025-11-30,9,71.0,287.7810055784325,161.57158184288693,413.99042931397804,11235,horizon
3333,2025-12-01,10,99.0,339.4947424607657,190.60570886697994,488.3837760545514,11235,horizon
3333,2025-12-02,11,127.0,392.8992567989891,220.58910489353326,565.209408704445,11235,horizon
3333,2025-12-03,12,114.0,490.4053266243132,275.3328497397056,705.4778035089208,11235,horizon
3333,2025-12-04,13,138.0,1019.9378842202079,572.6332667568404,1467.2425016835755,11235,horizon
3333,2025-12-05,14,44.0,368.1564889194381,206.69754128100402,529.6154365578723,11235,horizon
3333,2025-12-06,15,54.0,351.4352658589729,165.0551470460679,537.815384671878,11235,horizon
3333,2025-12-07,16,47.0,333.1208427465491,156.45359195598178,509.7880935371164,11235,horizon
3333,2025-12-08,17,61.0,335.5482167399322,157.5936328407074,513.5028006391569,11235,horizon
3333,2025-12-09,18,40.0,346.6733472801512,162.81866355222232,530.52803100808,11235,horizon
3333,2025-12-10,19,86.0,517.4265243557552,243.0146298901791,791.8384188213313,11235,horizon
3333,2025-12-11,20,105.0,1182.5528878375933,555.3979914756544,1809.7077841995322,11235,horizon
3333,2025-12-12,21,37.0,363.81938239311995,170.87147333473223,556.7672914515076,11235,horizon
3333,2025-12-13,22,44.0,344.1503253419714,47.07824473384187,641.2224059501009,14445,horizon
3333,2025-12-14,23,31.0,296.38791699948376,40.544558192093035,552.2312758068745,14445,horizon
3333,2025-12-15,24,31.0,312.88362933002094,42.80109879360026,582.9661598664416,14445,horizon
3333,2025-12-16,25,42.0,371.0973897139351,50.764484141290666,691.4302952865796,14445,horizon
3333,2025-12-17,26,28.0,498.6523249636673,68.21343599896858,929.091213928366,14445,horizon
3333,2025-12-18,27,51.0,863.6873895167605,118.14862082957393,1609.226158203947,14445,horizon
3333,2025-12-19,28,20.0,373.76607288400686,51.12954821401206,696.4025975540017,14445,horizon
3333,2025-12-20,29,19.0,326.9025174457158,44.71882078020951,609.086214111222,14445,horizon
3333,2025-12-21,30,9.0,234.64254118362393,32.09806344897859,437.18701891826925,14445,horizon
3351,2025-11-22,1,0.0,0.0018108575711486578,0.0,0.16691802753788776,4815,horizon
3351,2025-11-23,2,1.0,1.013412806858586,1.0,1.1807345274070566,4815,horizon
3351,2025-11-24,3,1.0,1.0717108430845976,1.0,1.2486579874089636,4815,horizon
3351,2025-11-25,4,0.0,0.0006953088581860188,0.0,0.3171345011427366,6420,horizon
3351,2025-11-26,5,0.0,0.0009918648802782245,0.0,0.31743105716482883,6420,horizon
3351,2025-11-27,6,0.0,0.0,0.0,0.3164391922845506,6420,horizon
3351,2025-11-28,7,0.0,8.601430127082036e-07,0.0,0.3164400524275633,6420,horizon
3351,2025-11-29,8,0.0,0.0020278855716276125,0.0,0.4405885316499461,11235,horizon
3351,2025-11-30,9,0.0,0.0,0.0,0.4385606460783185,11235,horizon
3351,2025-12-01,10,0.0,0.0,0.0,0.4385606460783185,11235,horizon
3351,2025-12-02,11,0.0,0.0016628210895063946,0.0,0.4402234671678249,11235,horizon
3351,2025-12-03,12,0.0,0.001538892580774402,0.0,0.4400995386590929,11235,horizon
3351,2025-12-04,13,1.0,5.438420853098465,3.053343490117802,7.823498216079127,11235,horizon
3351,2025-12-05,14,0.0,0.0007197435612351737,0.0,0.4392803896395537,11235,horizon
3351,2025-12-06,15,0.0,0.0,0.0,0.5303398290361028,11235,horizon
3351,2025-12-07,16,0.0,0.03668028456666084,0.0,0.5670201136027636,11235,horizon
3351,2025-12-08,17,0.0,0.0008925764446499341,0.0,0.5312324054807527,11235,horizon
3351,2025-12-09,18,0.0,0.004884479163734886,0.0,0.5352243081998377,11235,horizon
3351,2025-12-10,19,0.0,0.0,0.0,0.5303398290361028,11235,horizon
3351,2025-12-11,20,0.0,0.029257520367958256,0.0,0.559597349404061,11235,horizon
3351,2025-12-12,21,0.0,0.014414205601461748,0.0,0.5447540346375646,11235,horizon
3351,2025-12-13,22,0.0,0.026309602455806592,0.0,0.8895140184706347,14445,horizon
3351,2025-12-14,23,0.0,0.014238555600133016,0.0,0.8774429716149611,14445,horizon
3351,2025-12-15,24,0.0,0.0,0.0,0.8632044160148281,14445,horizon
3351,2025-12-16,25,0.0,0.033027624277607616,0.0,0.8962320402924357,14445,horizon
3351,2025-12-17,26,0.0,0.0039276668664615195,0.0,0.8671320828812896,14445,horizon
3351,2025-12-18,27,0.0,0.023585017175461218,0.0,0.8867894331902894,14445,horizon
3351,2025-12-19,28,0.0,0.015396256576395359,0.0,0.8786006725912234,14445,horizon
3351,2025-12-20,29,0.0,0.01790428912033828,0.0,0.8811087051351664,14445,horizon
3351,2025-12-21,30,1.0,3.510867458006673,1.0,6.541463751800787,14445,horizon
3364,2025-11-22,1,7.0,7.480652506146816,7.0,8.71576187094131,4815,horizon
3364,2025-11-23,2,5.0,7.23003162964282,6.036301568502483,8.423761690783156,4815,horizon
3364,2025-11-24,3,6.0,8.255431607066663,6.892400657569918,9.61846255656341,4815,horizon
3364,2025-11-25,4,5.0,7.485962501914134,5.117110574335992,9.854814429492276,6420,horizon
3364,2025-11-26,5,2.0,7.324325096916943,5.0066215792190825,9.642028614614803,6420,horizon
3364,2025-11-27,6,0.0,9.132864192209103,6.24286802398196,12.022860360436248,6420,horizon
3364,2025-11-28,7,0.0,3.911706856309723,2.6738894982451358,5.14952421437431,6420,horizon
3364,2025-11-29,8,0.0,3.7738527423116324,2.118789445439009,5.428916039184256,11235,horizon
3364,2025-11-30,9,0.0,4.480832565588073,2.515715740654998,6.445949390521148,11235,horizon
3364,2025-12-01,10,0.0,4.898528542703039,2.75022670018211,7.046830385223967,11235,horizon
3364,2025-12-02,11,0.0,5.030474025887383,2.8243060870140124,7.236641964760754,11235,horizon
3364,2025-12-03,12,2.0,11.450060072073745,6.428514329229525,16.471605814917964,11235,horizon
3364,2025-12-04,13,1.0,24.934750357961125,13.99935013117211,35.87015058475014,11235,horizon
3364,2025-12-05,14,0.0,6.144864963538729,3.449969015065161,8.839760912012297,11235,horizon
3364,2025-12-06,15,0.0,5.57193462911357,2.6169157705091384,8.526953487718002,11235,horizon
3364,2025-12-07,16,1.0,6.245257527676435,2.9331487181620806,9.557366337190789,11235,horizon
3364,2025-12-08,17,1.0,6.017906647413791,2.8263710648691345,9.209442229958448,11235,horizon
3364,2025-12-09,18,0.0,5.141042258811799,2.41454278620617,7.867541731417429,11235,horizon
3364,2025-12-10,19,0.0,9.60537251065622,4.5112608955267195,14.699484125785721,11235,horizon
3364,2025-12-11,20,0.0,26.884348464210763,12.626507695954215,41.14218923246731,11235,horizon
3364,2025-12-12,21,0.0,5.982861767271273,2.8099118804699903,9.155811654072556,11235,horizon
3364,2025-12-13,22,0.0,5.3249995213677055,0.7284364192462558,9.921562623489155,14445,horizon
3364,2025-12-14,23,0.0,4.517462841360841,0.61796896751527,8.41695671520641,14445,horizon
3364,2025-12-15,24,0.0,5.266478031238323,0.7204309378283247,9.812525124648321,14445,horizon
3364,2025-12-16,25,0.0,5.84836570237036,0.800030601614603,10.896700803126118,14445,horizon
3364,2025-12-17,26,0.0,10.23927756298137,1.4006879538143036,19.077867172148437,14445,horizon
3364,2025-12-18,27,2.0,28.154788807097304,3.8514507768460575,52.45812683734855,14445,horizon
3364,2025-12-19,28,0.0,6.536456595959985,0.8941583972380744,12.178754794681895,14445,horizon
3364,2025-12-20,29,0.0,5.224191353984292,0.7146463071185671,9.733736400850017,14445,horizon
3364,2025-12-21,30,0.0,3.8703503699079507,0.5294468390787843,7.211253900737117,14445,horizon
3365,2025-11-22,1,413.0,496.3555074924556,414.40365435297167,578.3073606319396,4815,horizon
3365,2025-11-23,2,681.0,984.809132907491,822.2100840157368,1147.408181799245,4815,horizon
3365,2025-11-24,3,434.0,716.3591177230502,598.0830911159272,834.6351443301731,4815,horizon
3365,2025-11-25,4,354.0,683.7734599375565,467.4007385693036,900.1461813058094,6420,horizon
3365,2025-11-26,5,433.0,965.5158948807463,659.9888249667879,1271.0429647947046,6420,horizon
3365,2025-11-27,6,1043.0,2722.9525087627794,1861.303616260695,3584.601401264864,6420,horizon
3365,2025-11-28,7,224.0,799.759544768511,546.6842804001035,1052.8348091369185,6420,horizon
3365,2025-11-29,8,111.0,437.08832554441096,245.39858710036367,628.7780639884583,11235,horizon
3365,2025-11-30,9,119.0,537.782821199309,301.9324396843192,773.6332027142987,11235,horizon
3365,2025-12-01,10,122.0,536.4400134418073,301.17853456450644,771.7014923191082,11235,horizon
3365,2025-12-02,11,101.0,544.627194401299,305.77514015284333,783.4792486497547,11235,horizon
3365,2025-12-03,12,139.0,879.2322603999098,493.635592226025,1264.8289285737947,11235,horizon
3365,2025-12-04,13,498.0,3323.5626144934304,1865.9788469994462,4781.146381987414,11235,horizon
3365,2025-12-05,14,207.0,1330.610828120422,747.0572836611233,1914.1643725797207,11235,horizon
3365,2025-12-06,15,75.0,509.34000245724906,239.21671263282343,779.4632922816747,11235,horizon
3365,2025-12-07,16,38.0,470.08793851629406,220.78158157162866,719.3942954609595,11235,horizon
3365,2025-12-08,17,51.0,547.907587038319,257.3303710008333,838.4848030758046,11235,horizon
3365,2025-12-09,18,75.0,642.0682231365168,301.5538714487822,982.5825748242514,11235,horizon
3365,2025-12-10,19,58.0,815.5739009240627,383.04257774168786,1248.1052241064376,11235,horizon
3365,2025-12-11,20,263.0,3426.323529310695,1609.2076945536846,5243.439364067705,11235,horizon
3365,2025-12-12,21,78.0,1036.9000219138593,486.990641564532,1586.8094022631867,11235,horizon
3365,2025-12-13,22,43.0,560.7348296492371,76.70604848269329,1044.7636108157808,14445,horizon
3365,2025-12-14,23,30.0,538.1905700135655,73.62209332031824,1002.7590467068128,14445,horizon
3365,2025-12-15,24,40.0,676.4343007109414,92.53322519335461,1260.3353762285283,14445,horizon
3365,2025-12-16,25,55.0,698.602807346757,95.56577900468017,1301.639835688834,14445,horizon
3365,2025-12-17,26,77.0,1026.9971484070911,140.48867466745423,1913.505622146728,14445,horizon
3365,2025-12-18,27,295.0,3367.734761755396,460.69124344149304,6274.7782800692985,14445,horizon
3365,2025-12-19,28,68.0,1310.0604996864233,179.21049111051047,2440.9105082623364,14445,horizon
3365,2025-12-20,29,45.0,554.9447322915917,75.91398873332315,1033.9754758498602,14445,horizon
3365,2025-12-21,30,50.0,533.2254325077251,72.94288443564011,993.5079805798102,14445,horizon
3382,2025-11-22,1,5.0,5.0,5.0,5.825535849833695,4815,horizon
3382,2025-11-23,2,6.0,6.434669058999109,6.0,7.497079057002992,4815,horizon
3382,2025-11-24,3,1.0,1.5730343537865792,1.3133151033724189,1.8327536042007395,4815,horizon
3382,2025-11-25,4,0.0,0.8807774146624593,0.5643382223779088,1.1972166069470098,6420,horizon
3382,2025-11-26,5,0.0,2.5526201550511596,1.7448710949775064,3.3603692151248126,6420,horizon
3382,2025-11-27,6,0.0,4.416613045936849,3.0190235810471835,5.814202510826514,6420,horizon
3382,2025-11-28,7,0.0,0.7878288656600593,0.4713896733755087,1.1042680579446098,6420,horizon
3382,2025-11-29,8,0.0,0.7023863879151048,0.26382574183678625,1.1409470339934233,11235,horizon
3382,2025-11-30,9,0.0,0.9935476482842036,0.5549870022058851,1.432108294362522,11235,horizon
3382,2025-12-01,10,0.0,0.9597945526891596,0.5212339066108411,1.398355198767478,11235,horizon
3382,2025-12-02,11,0.0,1.1560326477444345,0.6490422228620061,1.6630230726268629,11235,horizon
3382,2025-12-03,12,1.0,3.5680004147693984,2.0032158476604227,5.132784981878374,11235,horizon
3382,2025-12-04,13,1.0,10.513444834765385,5.902661675521918,15.124227994008853,11235,horizon
3382,2025-12-05,14,0.0,1.2719919829946276,0.7141463571260621,1.8298376088631931,11235,horizon
3382,2025-12-06,15,0.0,1.4799786204259424,0.6950870118921608,2.2648702289597242,11235,horizon
3382,2025-12-07,16,0.0,1.2597813362287145,0.591669117750305,1.9278935547071239,11235,horizon
3382,2025-12-08,17,2.0,3.6370469536643517,2.0,5.565917813266982,11235,horizon
3382,2025-12-09,18,0.0,1.460559813422774,0.6859667716751379,2.2351528551704103,11235,horizon
