cluster_code,checkin,predicted_demand
3217,2025-12-16,93
3217,2025-12-17,100
3217,2025-12-18,321
3217,2025-12-19,149
3217,2025-12-20,85
3217,2025-12-21,56
3312,2025-11-22,51
3312,2025-11-23,64
3312,2025-11-24,51
3312,2025-11-25,44
3312,2025-11-26,55
3312,2025-11-27,75
3312,2025-11-28,42
3312,2025-11-29,39
3312,2025-11-30,54
3312,2025-12-01,42
3312,2025-12-02,43
3312,2025-12-03,42
3312,2025-12-04,70
3312,2025-12-05,54
3312,2025-12-06,62
3312,2025-12-07,54
3312,2025-12-08,53
3312,2025-12-09,54
3312,2025-12-10,54
3312,2025-12-11,115
3312,2025-12-12,67
3312,2025-12-13,67
3312,2025-12-14,53
3312,2025-12-15,64
3312,2025-12-16,65
3312,2025-12-17,63
3312,2025-12-18,92
3312,2025-12-19,61
3312,2025-12-20,54
3312,2025-12-21,43
3333,2025-11-22,665
3333,2025-11-23,624
3333,2025-11-24,545
3333,2025-11-25,622
3333,2025-11-26,718
3333,2025-11-27,1115
3333,2025-11-28,372
3333,2025-11-29,299
3333,2025-11-30,273
3333,2025-12-01,316
3333,2025-12-02,382
3333,2025-12-03,518
3333,2025-12-04,975
3333,2025-12-05,314
3333,2025-12-06,329
3333,2025-12-07,310
3333,2025-12-08,323
3333,2025-12-09,309
3333,2025-12-10,481
3333,2025-12-11,1077
3333,2025-12-12,317
3333,2025-12-13,298
3333,2025-12-14,260
3333,2025-12-15,320
3333,2025-12-16,376
3333,2025-12-17,457
3333,2025-12-18,758
3333,2025-12-19,348
3333,2025-12-20,287
3333,2025-12-21,214
3351,2025-11-22,0
3351,2025-11-23,1
3351,2025-11-24,1
3351,2025-11-25,0
3351,2025-11-26,0
3351,2025-11-27,0
3351,2025-11-28,0
3351,2025-11-29,0
3351,2025-11-30,0
3351,2025-12-01,0
3351,2025-12-02,0
3351,2025-12-03,0
3351,2025-12-04,6
3351,2025-12-05,0
3351,2025-12-06,0
3351,2025-12-07,0
3351,2025-12-08,0
3351,2025-12-09,0
3351,2025-12-10,0
3351,2025-12-11,0
3351,2025-12-12,0
3351,2025-12-13,0
3351,2025-12-14,0
3351,2025-12-15,0
3351,2025-12-16,0
3351,2025-12-17,0
3351,2025-12-18,0
3351,2025-12-19,0
3351,2025-12-20,0
3351,2025-12-21,4
3364,2025-11-22,7
3364,2025-11-23,7
3364,2025-11-24,8
3364,2025-11-25,8
3364,2025-11-26,7
3364,2025-11-27,10
3364,2025-11-28,4
3364,2025-11-29,3
3364,2025-11-30,4
3364,2025-12-01,4
3364,2025-12-02,5
3364,2025-12-03,10
3364,2025-12-04,26
3364,2025-12-05,5
3364,2025-12-06,5
3364,2025-12-07,6
3364,2025-12-08,6
3364,2025-12-09,5
3364,2025-12-10,8
3364,2025-12-11,22
3364,2025-12-12,6
3364,2025-12-13,5
3364,2025-12-14,5
3364,2025-12-15,6
3364,2025-12-16,6
3364,2025-12-17,9
3364,2025-12-18,31
3364,2025-12-19,6
3364,2025-12-20,5
3364,2025-12-21,4
3365,2025-11-22,503
3365,2025-11-23,983
3365,2025-11-24,732
3365,2025-11-25,739
3365,2025-11-26,981
3365,2025-11-27,2705
3365,2025-11-28,797
3365,2025-11-29,433
3365,2025-11-30,501
3365,2025-12-01,495
3365,2025-12-02,489
3365,2025-12-03,763
3365,2025-12-04,3078
3365,2025-12-05,1137
3365,2025-12-06,521
3365,2025-12-07,438
3365,2025-12-08,513
3365,2025-12-09,610
3365,2025-12-10,716
3365,2025-12-11,3326
3365,2025-12-12,996
3365,2025-12-13,509
3365,2025-12-14,505
3365,2025-12-15,608
3365,2025-12-16,685
3365,2025-12-17,907
3365,2025-12-18,3211
3365,2025-12-19,1186
3365,2025-12-20,567
3365,2025-12-21,488
3382,2025-11-22,5
3382,2025-11-23,6
3382,2025-11-24,2
3382,2025-11-25,1
3382,2025-11-26,2
3382,2025-11-27,4
3382,2025-11-28,1
3382,2025-11-29,1
3382,2025-11-30,1
3382,2025-12-01,1
3382,2025-12-02,1
3382,2025-12-03,3
3382,2025-12-04,10
3382,2025-12-05,1
3382,2025-12-06,1
3382,2025-12-07,1
3382,2025-12-08,3
3382,2025-12-09,1
3382,2025-12-10,2
3382,2025-12-11,7
3382,2025-12-12,1
3382,2025-12-13,1
3382,2025-12-14,1
3382,2025-12-15,2
3382,2025-12-16,2
3382,2025-12-17,3
3382,2025-12-18,7
3382,2025-12-19,2
3382,2025-12-20,2
3382,2025-12-21,1
3396,2025-11-22,0
3396,2025-11-23,0
3396,2025-11-24,0
3396,2025-11-25,0
3396,2025-11-26,0
3396,2025-11-27,0
3396,2025-11-28,0
3396,2025-11-29,0
3396,2025-11-30,0
3396,2025-12-01,0
3396,2025-12-02,0
3396,2025-12-03,0
3396,2025-12-04,0
3396,2025-12-05,0
3396,2025-12-06,0
3396,2025-12-07,0
3396,2025-12-08,0
3396,2025-12-09,0
3396,2025-12-10,0
3396,2025-12-11,0
3396,2025-12-12,0
3396,2025-12-13,0
3396,2025-12-14,0
3396,2025-12-15,0
3396,2025-12-16,0
3396,2025-12-17,0
3396,2025-12-18,0
3396,2025-12-19,0
3396,2025-12-20,0
3396,2025-12-21,0
3456,2025-11-22,5
3456,2025-11-23,3
3456,2025-11-24,3
3456,2025-11-25,4
3456,2025-11-26,4
3456,2025-11-27,4
3456,2025-11-28,4
3456,2025-11-29,4
3456,2025-11-30,4
3456,2025-12-01,4
3456,2025-12-02,4
3456,2025-12-03,5
3456,2025-12-04,5
3456,2025-12-05,4
3456,2025-12-06,5
3456,2025-12-07,4
3456,2025-12-08,4
3456,2025-12-09,5
3456,2025-12-10,5
3456,2025-12-11,5
3456,2025-12-12,4
3456,2025-12-13,4
3456,2025-12-14,4
3456,2025-12-15,4
3456,2025-12-16,5
3456,2025-12-17,5
3456,2025-12-18,5
3456,2025-12-19,4
3456,2025-12-20,4
3456,2025-12-21,4
3478,2025-11-22,7
3478,2025-11-23,4
3478,2025-11-24,7
3478,2025-11-25,4
3478,2025-11-26,6
3478,2025-11-27,11
3478,2025-11-28,3
3478,2025-11-29,3
3478,2025-11-30,3
3478,2025-12-01,3
3478,2025-12-02,3
3478,2025-12-03,10
3478,2025-12-04,18
3478,2025-12-05,3
3478,2025-12-06,5
3478,2025-12-07,9
3478,2025-12-08,3
3478,2025-12-09,3
3478,2025-12-10,8
3478,2025-12-11,14
3478,2025-12-12,7
3478,2025-12-13,7
3478,2025-12-14,5
3478,2025-12-15,6
3478,2025-12-16,4
3478,2025-12-17,8
3478,2025-12-18,12
3478,2025-12-19,5
3478,2025-12-20,3
3478,2025-12-21,3
3523,2025-11-22,4499
3523,2025-11-23,3991
3523,2025-11-24,3327
3523,2025-11-25,3454
3523,2025-11-26,5473
3523,2025-11-27,5892
3523,2025-11-28,2289
3523,2025-11-29,1760
3523,2025-11-30,2042
3523,2025-12-01,1858
3523,2025-12-02,2124
3523,2025-12-03,3375
3523,2025-12-04,4938
3523,2025-12-05,1938
3523,2025-12-06,2012
3523,2025-12-07,1792
3523,2025-12-08,1824
3523,2025-12-09,1864
3523,2025-12-10,3317
3523,2025-12-11,5558
3523,2025-12-12,2288
3523,2025-12-13,1719
3523,2025-12-14,1469
3523,2025-12-15,1639
3523,2025-12-16,1958
3523,2025-12-17,3193
3523,2025-12-18,3892
3523,2025-12-19,2180
3523,2025-12-20,1622
3523,2025-12-21,1024
3578,2025-11-22,0
3578,2025-11-23,0
3578,2025-11-24,0
3578,2025-11-25,0
3578,2025-11-26,0
3578,2025-11-27,0
3578,2025-11-28,0
3578,2025-11-29,0
3578,2025-11-30,0
3578,2025-12-01,0
3578,2025-12-02,0
3578,2025-12-03,0
3578,2025-12-04,0
3578,2025-12-05,0
3578,2025-12-06,0
3578,2025-12-07,0
3578,2025-12-08,0
3578,2025-12-09,0
3578,2025-12-10,0
3578,2025-12-11,0
3578,2025-12-12,0
3578,2025-12-13,0
3578,2025-12-14,0
3578,2025-12-15,0
3578,2025-12-16,0
3578,2025-12-17,0
3578,2025-12-18,0
3578,2025-12-19,0
3578,2025-12-20,0
3578,2025-12-21,0
3617,2025-11-22,2
3617,2025-11-23,2
3617,2025-11-24,2
3617,2025-11-25,3
3617,2025-11-26,3
3617,2025-11-27,3
3617,2025-11-28,3
3617,2025-11-29,2
3617,2025-11-30,3
3617,2025-12-01,3
3617,2025-12-02,3
3617,2025-12-03,5
3617,2025-12-04,7
3617,2025-12-05,4
3617,2025-12-06,3
3617,2025-12-07,3
3617,2025-12-08,4
3617,2025-12-09,4
3617,2025-12-10,4
3617,2025-12-11,5
3617,2025-12-12,4
3617,2025-12-13,3
3617,2025-12-14,3
3617,2025-12-15,4
3617,2025-12-16,4
3617,2025-12-17,4
3617,2025-12-18,5
3617,2025-12-19,4
3617,2025-12-20,3
3617,2025-12-21,1
3723,2025-11-22,63
3723,2025-11-23,57
3723,2025-11-24,64
3723,2025-11-25,68
3723,2025-11-26,78
3723,2025-11-27,75
3723,2025-11-28,39
3723,2025-11-29,33
3723,2025-11-30,41
3723,2025-12-01,40
3723,2025-12-02,45
3723,2025-12-03,47
3723,2025-12-04,57
3723,2025-12-05,39
3723,2025-12-06,44
3723,2025-12-07,37
3723,2025-12-08,46
3723,2025-12-09,47
3723,2025-12-10,44
3723,2025-12-11,61
3723,2025-12-12,32
3723,2025-12-13,40
3723,2025-12-14,39
3723,2025-12-15,57
3723,2025-12-16,63
3723,2025-12-17,65
3723,2025-12-18,62
3723,2025-12-19,37
3723,2025-12-20,46
3723,2025-12-21,23
3752,2025-11-22,0
3752,2025-11-23,0
3752,2025-11-24,0
3752,2025-11-25,0
3752,2025-11-26,0
3752,2025-11-27,0
3752,2025-11-28,0
3752,2025-11-29,0
3752,2025-11-30,0
3752,2025-12-01,0
3752,2025-12-02,0
3752,2025-12-03,0
3752,2025-12-04,0
3752,2025-12-05,0
3752,2025-12-06,0
3752,2025-12-07,0
3752,2025-12-08,0
3752,2025-12-09,0
3752,2025-12-10,0
3752,2025-12-11,0
3752,2025-12-12,0
3752,2025-12-13,0
3752,2025-12-14,0
3752,2025-12-15,0
3752,2025-12-16,0
3752,2025-12-17,0
3752,2025-12-18,0
3752,2025-12-19,0
3752,2025-12-20,0
3752,2025-12-21,0
3771,2025-11-22,5
3771,2025-11-23,1
3771,2025-11-24,2
3771,2025-11-25,3
3771,2025-11-26,5
3771,2025-11-27,4
3771,2025-11-28,1
3771,2025-11-29,2
3771,2025-11-30,3
3771,2025-12-01,2
3771,2025-12-02,3
3771,2025-12-03,4
3771,2025-12-04,8
3771,2025-12-05,2
3771,2025-12-06,3
3771,2025-12-07,3
3771,2025-12-08,2
3771,2025-12-09,3
3771,2025-12-10,3
3771,2025-12-11,6
3771,2025-12-12,2
3771,2025-12-13,3
3771,2025-12-14,2
3771,2025-12-15,3
3771,2025-12-16,3
3771,2025-12-17,4
3771,2025-12-18,5
3771,2025-12-19,3
3771,2025-12-20,3
3771,2025-12-21,2
3832,2025-11-22,2
3832,2025-11-23,2
3832,2025-11-24,1
3832,2025-11-25,1
3832,2025-11-26,1
3832,2025-11-27,3
3832,2025-11-28,2
3832,2025-11-29,1
3832,2025-11-30,1
3832,2025-12-01,1
3832,2025-12-02,1
3832,2025-12-03,2
3832,2025-12-04,4
3832,2025-12-05,2
3832,2025-12-06,2
3832,2025-12-07,2
3832,2025-12-08,2
3832,2025-12-09,2
3832,2025-12-10,2
3832,2025-12-11,4
3832,2025-12-12,2
3832,2025-12-13,2
3832,2025-12-14,2
3832,2025-12-15,3
3832,2025-12-16,3
3832,2025-12-17,3
3832,2025-12-18,4
3832,2025-12-19,3
3832,2025-12-20,3
3832,2025-12-21,2
3837,2025-11-22,13
3837,2025-11-23,14
3837,2025-11-24,13
3837,2025-11-25,13
3837,2025-11-26,14
3837,2025-11-27,15
3837,2025-11-28,8
3837,2025-11-29,8
3837,2025-11-30,9
3837,2025-12-01,6
3837,2025-12-02,6
3837,2025-12-03,7
3837,2025-12-04,17
3837,2025-12-05,7
3837,2025-12-06,5
3837,2025-12-07,3
3837,2025-12-08,2
3837,2025-12-09,2
3837,2025-12-10,4
3837,2025-12-11,12
3837,2025-12-12,3
3837,2025-12-13,2
3837,2025-12-14,2
3837,2025-12-15,3
3837,2025-12-16,3
3837,2025-12-17,5
3837,2025-12-18,15
3837,2025-12-19,3
3837,2025-12-20,3
3837,2025-12-21,2
3870,2025-11-22,7
3870,2025-11-23,3
3870,2025-11-24,10
3870,2025-11-25,11
3870,2025-11-26,15
3870,2025-11-27,14
3870,2025-11-28,4
3870,2025-11-29,3
3870,2025-11-30,2
3870,2025-12-01,2
3870,2025-12-02,3
3870,2025-12-03,7
3870,2025-12-04,13
3870,2025-12-05,3
3870,2025-12-06,7
3870,2025-12-07,5
3870,2025-12-08,3
3870,2025-12-09,4
3870,2025-12-10,6
3870,2025-12-11,14
3870,2025-12-12,3
3870,2025-12-13,3
3870,2025-12-14,3
3870,2025-12-15,3
3870,2025-12-16,4
3870,2025-12-17,5
3870,2025-12-18,6
3870,2025-12-19,4
3870,2025-12-20,3
3870,2025-12-21,2
3892,2025-11-22,479
3892,2025-11-23,527
3892,2025-11-24,517
3892,2025-11-25,533
3892,2025-11-26,832
3892,2025-11-27,1016
3892,2025-11-28,558
3892,2025-11-29,404
3892,2025-11-30,447
3892,2025-12-01,339
3892,2025-12-02,362
3892,2025-12-03,735
3892,2025-12-04,1165
3892,2025-12-05,568
3892,2025-12-06,403
3892,2025-12-07,312
3892,2025-12-08,294
3892,2025-12-09,348
3892,2025-12-10,453
3892,2025-12-11,982
3892,2025-12-12,435
3892,2025-12-13,328
3892,2025-12-14,292
3892,2025-12-15,316
3892,2025-12-16,365
3892,2025-12-17,456
3892,2025-12-18,661
3892,2025-12-19,412
3892,2025-12-20,289
3892,2025-12-21,209
3914,2025-11-22,84
3914,2025-11-23,112
3914,2025-11-24,62
3914,2025-11-25,59
3914,2025-11-26,72
3914,2025-11-27,225
3914,2025-11-28,104
3914,2025-11-29,72
3914,2025-11-30,59
3914,2025-12-01,74
3914,2025-12-02,74
3914,2025-12-03,130
3914,2025-12-04,377
3914,2025-12-05,150
3914,2025-12-06,107
3914,2025-12-07,123
3914,2025-12-08,121
3914,2025-12-09,123
3914,2025-12-10,176
3914,2025-12-11,647
3914,2025-12-12,212
3914,2025-12-13,113
3914,2025-12-14,101
3914,2025-12-15,133
3914,2025-12-16,133
3914,2025-12-17,179
3914,2025-12-18,411
3914,2025-12-19,210
3914,2025-12-20,123
3914,2025-12-21,59
3927,2025-11-22,2
3927,2025-11-23,1
3927,2025-11-24,1
3927,2025-11-25,1
3927,2025-11-26,2
3927,2025-11-27,5
3927,2025-11-28,2
3927,2025-11-29,2
3927,2025-11-30,2
3927,2025-12-01,2
3927,2025-12-02,2
3927,2025-12-03,3
3927,2025-12-04,8
3927,2025-12-05,5
3927,2025-12-06,3
3927,2025-12-07,3
3927,2025-12-08,2
3927,2025-12-09,2
3927,2025-12-10,3
3927,2025-12-11,5
3927,2025-12-12,2
3927,2025-12-13,6
3927,2025-12-14,6
3927,2025-12-15,9
3927,2025-12-16,7
3927,2025-12-17,7
3927,2025-12-18,9
3927,2025-12-19,3
3927,2025-12-20,3
3927,2025-12-21,2
3933,2025-11-22,56
3933,2025-11-23,52
3933,2025-11-24,25
3933,2025-11-25,26
3933,2025-11-26,40
3933,2025-11-27,93
3933,2025-11-28,10
3933,2025-11-29,10
3933,2025-11-30,16
3933,2025-12-01,16
3933,2025-12-02,16
3933,2025-12-03,49
3933,2025-12-04,142
3933,2025-12-05,24
3933,2025-12-06,24
3933,2025-12-07,22
3933,2025-12-08,19
3933,2025-12-09,21
3933,2025-12-10,37
3933,2025-12-11,131
3933,2025-12-12,22
3933,2025-12-13,17
3933,2025-12-14,16
3933,2025-12-15,17
3933,2025-12-16,21
3933,2025-12-17,51
3933,2025-12-18,99
3933,2025-12-19,25
3933,2025-12-20,17
3933,2025-12-21,12
3935,2025-11-22,0
3935,2025-11-23,0
3935,2025-11-24,0
3935,2025-11-25,0
3935,2025-11-26,0
3935,2025-11-27,0
3935,2025-11-28,0
3935,2025-11-29,0
3935,2025-11-30,0
3935,2025-12-01,0
3935,2025-12-02,0
3935,2025-12-03,0
3935,2025-12-04,0
3935,2025-12-05,0
3935,2025-12-06,0
3935,2025-12-07,0
3935,2025-12-08,0
3935,2025-12-09,0
3935,2025-12-10,0
3935,2025-12-11,0
3935,2025-12-12,0
3935,2025-12-13,0
3935,2025-12-14,0
3935,2025-12-15,0
3935,2025-12-16,0
3935,2025-12-17,0
3935,2025-12-18,0
3935,2025-12-19,0
3935,2025-12-20,0
3935,2025-12-21,0
4078,2025-11-22,0
4078,2025-11-23,0
4078,2025-11-24,0
4078,2025-11-25,0
4078,2025-11-26,0
4078,2025-11-27,0
4078,2025-11-28,0
4078,2025-11-29,0
4078,2025-11-30,0
4078,2025-12-01,0
4078,2025-12-02,0
4078,2025-12-03,0
4078,2025-12-04,0
4078,2025-12-05,0
4078,2025-12-06,0
4078,2025-12-07,0
4078,2025-12-08,0
4078,2025-12-09,0
4078,2025-12-10,0
4078,2025-12-11,0
4078,2025-12-12,0
4078,2025-12-13,0
4078,2025-12-14,0
4078,2025-12-15,0
4078,2025-12-16,0
4078,2025-12-17,0
4078,2025-12-18,0
4078,2025-12-19,0
4078,2025-12-20,0
4078,2025-12-21,0
4125,2025-11-22,3
4125,2025-11-23,1
4125,2025-11-24,0
4125,2025-11-25,0
4125,2025-11-26,1
4125,2025-11-27,2
4125,2025-11-28,1
4125,2025-11-29,1
4125,2025-11-30,1
4125,2025-12-01,1
4125,2025-12-02,1
4125,2025-12-03,1
4125,2025-12-04,7
4125,2025-12-05,2
4125,2025-12-06,2
4125,2025-12-07,1
4125,2025-12-08,2
4125,2025-12-09,1
4125,2025-12-10,2
4125,2025-12-11,16
4125,2025-12-12,1
4125,2025-12-13,1
4125,2025-12-14,1
4125,2025-12-15,2
4125,2025-12-16,2
4125,2025-12-17,2
4125,2025-12-18,4
4125,2025-12-19,2
4125,2025-12-20,2
4125,2025-12-21,1
4138,2025-11-22,7
4138,2025-11-23,7
4138,2025-11-24,9
4138,2025-11-25,6
4138,2025-11-26,8
4138,2025-11-27,15
4138,2025-11-28,4
4138,2025-11-29,4
4138,2025-11-30,5
4138,2025-12-01,5
4138,2025-12-02,6
4138,2025-12-03,7
4138,2025-12-04,20
4138,2025-12-05,9
4138,2025-12-06,7
4138,2025-12-07,7
4138,2025-12-08,7
4138,2025-12-09,6
4138,2025-12-10,7
4138,2025-12-11,13
4138,2025-12-12,6
4138,2025-12-13,8
4138,2025-12-14,7
4138,2025-12-15,8
4138,2025-12-16,7
4138,2025-12-17,7
4138,2025-12-18,11
4138,2025-12-19,6
4138,2025-12-20,7
4138,2025-12-21,10
4161,2025-11-22,146
4161,2025-11-23,108
4161,2025-11-24,111
4161,2025-11-25,151
4161,2025-11-26,280
4161,2025-11-27,291
4161,2025-11-28,72
4161,2025-11-29,61
4161,2025-11-30,75
4161,2025-12-01,75
4161,2025-12-02,77
4161,2025-12-03,100
4161,2025-12-04,150
4161,2025-12-05,88
4161,2025-12-06,81
4161,2025-12-07,75
4161,2025-12-08,70
4161,2025-12-09,69
4161,2025-12-10,110
4161,2025-12-11,258
4161,2025-12-12,97
4161,2025-12-13,79
4161,2025-12-14,61
4161,2025-12-15,78
4161,2025-12-16,111
4161,2025-12-17,130
4161,2025-12-18,167
4161,2025-12-19,92
4161,2025-12-20,70
4161,2025-12-21,53
4174,2025-11-22,0
4174,2025-11-23,0
4174,2025-11-24,0
4174,2025-11-25,0
4174,2025-11-26,0
4174,2025-11-27,0
4174,2025-11-28,0
4174,2025-11-29,0
4174,2025-11-30,0
4174,2025-12-01,0
4174,2025-12-02,0
4174,2025-12-03,0
4174,2025-12-04,0
4174,2025-12-05,0
4174,2025-12-06,0
4174,2025-12-07,0
4174,2025-12-08,0
4174,2025-12-09,0
4174,2025-12-10,0
4174,2025-12-11,2
4174,2025-12-12,0
4174,2025-12-13,0
4174,2025-12-14,0
4174,2025-12-15,0
4174,2025-12-16,0
4174,2025-12-17,0
4174,2025-12-18,0
4174,2025-12-19,0
4174,2025-12-20,0
4174,2025-12-21,0
4192,2025-11-22,13
4192,2025-11-23,21
4192,2025-11-24,21
4192,2025-11-25,41
4192,2025-11-26,60
4192,2025-11-27,60
4192,2025-11-28,8
4192,2025-11-29,7
4192,2025-11-30,9
4192,2025-12-01,10
4192,2025-12-02,10
4192,2025-12-03,27
4192,2025-12-04,58
4192,2025-12-05,24
4192,2025-12-06,12
4192,2025-12-07,9
4192,2025-12-08,12
4192,2025-12-09,12
4192,2025-12-10,20
4192,2025-12-11,36
4192,2025-12-12,9
4192,2025-12-13,8
4192,2025-12-14,10
4192,2025-12-15,9
4192,2025-12-16,17
4192,2025-12-17,21
4192,2025-12-18,29
4192,2025-12-19,11
4192,2025-12-20,8
4192,2025-12-21,6
4198,2025-11-22,38
4198,2025-11-23,30
4198,2025-11-24,9
4198,2025-11-25,14
4198,2025-11-26,9
4198,2025-11-27,19
4198,2025-11-28,4
4198,2025-11-29,3
4198,2025-11-30,5
4198,2025-12-01,6
4198,2025-12-02,8
4198,2025-12-03,14
4198,2025-12-04,33
4198,2025-12-05,5
4198,2025-12-06,7
4198,2025-12-07,6
4198,2025-12-08,6
4198,2025-12-09,6
4198,2025-12-10,9
4198,2025-12-11,36
4198,2025-12-12,6
4198,2025-12-13,5
4198,2025-12-14,5
4198,2025-12-15,8
4198,2025-12-16,7
4198,2025-12-17,10
4198,2025-12-18,19
4198,2025-12-19,8
4198,2025-12-20,5
4198,2025-12-21,4
4235,2025-11-22,561
4235,2025-11-23,500
4235,2025-11-24,405
4235,2025-11-25,393
4235,2025-11-26,645
4235,2025-11-27,724
4235,2025-11-28,315
4235,2025-11-29,297
4235,2025-11-30,302
4235,2025-12-01,298
4235,2025-12-02,296
4235,2025-12-03,473
4235,2025-12-04,849
4235,2025-12-05,354
4235,2025-12-06,326
4235,2025-12-07,292
4235,2025-12-08,276
4235,2025-12-09,267
4235,2025-12-10,364
4235,2025-12-11,763
4235,2025-12-12,306
4235,2025-12-13,244
4235,2025-12-14,205
4235,2025-12-15,245
4235,2025-12-16,305
4235,2025-12-17,363
4235,2025-12-18,481
4235,2025-12-19,272
4235,2025-12-20,241
4235,2025-12-21,144
4247,2025-11-22,11
4247,2025-11-23,10
4247,2025-11-24,7
4247,2025-11-25,8
4247,2025-11-26,10
4247,2025-11-27,20
4247,2025-11-28,6
4247,2025-11-29,3
4247,2025-11-30,4
4247,2025-12-01,4
4247,2025-12-02,5
4247,2025-12-03,7
4247,2025-12-04,14
4247,2025-12-05,6
4247,2025-12-06,5
4247,2025-12-07,5
4247,2025-12-08,6
4247,2025-12-09,8
4247,2025-12-10,8
4247,2025-12-11,17
4247,2025-12-12,5
4247,2025-12-13,5
4247,2025-12-14,5
4247,2025-12-15,6
4247,2025-12-16,8
4247,2025-12-17,9
4247,2025-12-18,14
4247,2025-12-19,7
4247,2025-12-20,6
4247,2025-12-21,3
4252,2025-11-22,334
4252,2025-11-23,274
4252,2025-11-24,275
4252,2025-11-25,309
4252,2025-11-26,392
4252,2025-11-27,388
4252,2025-11-28,140
4252,2025-11-29,131
4252,2025-11-30,129
4252,2025-12-01,114
4252,2025-12-02,117
4252,2025-12-03,222
4252,2025-12-04,384
4252,2025-12-05,178
4252,2025-12-06,148
4252,2025-12-07,156
4252,2025-12-08,135
4252,2025-12-09,135
4252,2025-12-10,193
4252,2025-12-11,378
4252,2025-12-12,134
4252,2025-12-13,114
4252,2025-12-14,100
4252,2025-12-15,119
4252,2025-12-16,132
4252,2025-12-17,181
4252,2025-12-18,213
4252,2025-12-19,124
4252,2025-12-20,97
4252,2025-12-21,69
4324,2025-11-22,4893
4324,2025-11-23,4744
4324,2025-11-24,3631
4324,2025-11-25,3684
4324,2025-11-26,6194
4324,2025-11-27,9613
4324,2025-11-28,2645
4324,2025-11-29,2135
4324,2025-11-30,1854
4324,2025-12-01,1910
4324,2025-12-02,2060
4324,2025-12-03,4250
4324,2025-12-04,8867
4324,2025-12-05,2138
4324,2025-12-06,1504
4324,2025-12-07,1405
4324,2025-12-08,1488
4324,2025-12-09,1729
4324,2025-12-10,3398
4324,2025-12-11,8507
4324,2025-12-12,2641
4324,2025-12-13,1450
4324,2025-12-14,1210
4324,2025-12-15,1371
4324,2025-12-16,1997
4324,2025-12-17,3444
4324,2025-12-18,5380
4324,2025-12-19,2510
4324,2025-12-20,1823
4324,2025-12-21,1228
4353,2025-11-22,5
4353,2025-11-23,7
4353,2025-11-24,10
4353,2025-11-25,12
4353,2025-11-26,12
4353,2025-11-27,8
4353,2025-11-28,4
4353,2025-11-29,7
4353,2025-11-30,10
4353,2025-12-01,8
4353,2025-12-02,9
4353,2025-12-03,11
4353,2025-12-04,8
4353,2025-12-05,7
4353,2025-12-06,9
4353,2025-12-07,11
4353,2025-12-08,12
4353,2025-12-09,14
4353,2025-12-10,9
4353,2025-12-11,8
4353,2025-12-12,5
4353,2025-12-13,9
4353,2025-12-14,7
4353,2025-12-15,11
4353,2025-12-16,10
4353,2025-12-17,11
4353,2025-12-18,9
4353,2025-12-19,7
4353,2025-12-20,9
4353,2025-12-21,5
4380,2025-11-22,3
4380,2025-11-23,1
4380,2025-11-24,1
4380,2025-11-25,1
4380,2025-11-26,2
4380,2025-11-27,6
4380,2025-11-28,4
4380,2025-11-29,1
4380,2025-11-30,2
4380,2025-12-01,2
4380,2025-12-02,3
4380,2025-12-03,3
4380,2025-12-04,10
4380,2025-12-05,2
4380,2025-12-06,2
4380,2025-12-07,2
4380,2025-12-08,2
4380,2025-12-09,2
4380,2025-12-10,6
4380,2025-12-11,10
4380,2025-12-12,3
4380,2025-12-13,2
4380,2025-12-14,2
4380,2025-12-15,3
4380,2025-12-16,3
4380,2025-12-17,4
4380,2025-12-18,11
4380,2025-12-19,8
4380,2025-12-20,2
4380,2025-12-21,2
4396,2025-11-22,0
4396,2025-11-23,0
4396,2025-11-24,0
4396,2025-11-25,0
4396,2025-11-26,0
4396,2025-11-27,0
4396,2025-11-28,0
4396,2025-11-29,0
4396,2025-11-30,0
4396,2025-12-01,0
4396,2025-12-02,0
4396,2025-12-03,0
4396,2025-12-04,0
4396,2025-12-05,0
4396,2025-12-06,0
4396,2025-12-07,0
4396,2025-12-08,0
4396,2025-12-09,0
4396,2025-12-10,0
4396,2025-12-11,0
4396,2025-12-12,0
4396,2025-12-13,0
4396,2025-12-14,0
4396,2025-12-15,0
4396,2025-12-16,0
4396,2025-12-17,0
4396,2025-12-18,0
4396,2025-12-19,0
4396,2025-12-20,0
4396,2025-12-21,0
4397,2025-11-22,6
4397,2025-11-23,8
4397,2025-11-24,3
4397,2025-11-25,3
4397,2025-11-26,9
4397,2025-11-27,23
4397,2025-11-28,8
4397,2025-11-29,4
4397,2025-11-30,4
4397,2025-12-01,6
4397,2025-12-02,5
4397,2025-12-03,10
4397,2025-12-04,30
4397,2025-12-05,12
4397,2025-12-06,8
4397,2025-12-07,6
4397,2025-12-08,7
4397,2025-12-09,7
4397,2025-12-10,22
4397,2025-12-11,35
4397,2025-12-12,9
4397,2025-12-13,7
4397,2025-12-14,7
4397,2025-12-15,9
4397,2025-12-16,10
4397,2025-12-17,17
4397,2025-12-18,40
4397,2025-12-19,11
4397,2025-12-20,8
4397,2025-12-21,6
4404,2025-11-22,0
4404,2025-11-23,0
4404,2025-11-24,0
4404,2025-11-25,0
4404,2025-11-26,0
4404,2025-11-27,0
4404,2025-11-28,0
4404,2025-11-29,0
4404,2025-11-30,0
4404,2025-12-01,0
4404,2025-12-02,0
4404,2025-12-03,0
4404,2025-12-04,0
