cluster_code,checkin,predicted_demand
3217,2025-11-27,290
3217,2025-11-28,83
3217,2025-11-29,69
3217,2025-11-30,61
3217,2025-12-01,87
3217,2025-12-02,64
3217,2025-12-03,106
3217,2025-12-04,311
3217,2025-12-05,119
3217,2025-12-06,76
3217,2025-12-07,66
3217,2025-12-08,76
3217,2025-12-09,81
3217,2025-12-10,115
3217,2025-12-11,390
3217,2025-12-12,105
3217,2025-12-13,66
3217,2025-12-14,67
3217,2025-12-15,73
3217,2025-12-16,85
3217,2025-12-17,112
3217,2025-12-18,328
3217,2025-12-19,144
3217,2025-12-20,91
3217,2025-12-21,75
3312,2025-11-22,51
3312,2025-11-23,64
3312,2025-11-24,55
3312,2025-11-25,50
3312,2025-11-26,62
3312,2025-11-27,83
3312,2025-11-28,53
3312,2025-11-29,52
3312,2025-11-30,61
3312,2025-12-01,56
3312,2025-12-02,58
3312,2025-12-03,54
3312,2025-12-04,92
3312,2025-12-05,60
3312,2025-12-06,74
3312,2025-12-07,72
3312,2025-12-08,76
3312,2025-12-09,77
3312,2025-12-10,79
3312,2025-12-11,144
3312,2025-12-12,79
3312,2025-12-13,75
3312,2025-12-14,68
3312,2025-12-15,73
3312,2025-12-16,73
3312,2025-12-17,75
3312,2025-12-18,111
3312,2025-12-19,83
3312,2025-12-20,73
3312,2025-12-21,55
3333,2025-11-22,673
3333,2025-11-23,637
3333,2025-11-24,546
3333,2025-11-25,619
3333,2025-11-26,742
3333,2025-11-27,1168
3333,2025-11-28,385
3333,2025-11-29,321
3333,2025-11-30,272
3333,2025-12-01,385
3333,2025-12-02,467
3333,2025-12-03,585
3333,2025-12-04,1095
3333,2025-12-05,311
3333,2025-12-06,360
3333,2025-12-07,331
3333,2025-12-08,360
3333,2025-12-09,347
3333,2025-12-10,525
3333,2025-12-11,1321
3333,2025-12-12,357
3333,2025-12-13,334
3333,2025-12-14,326
3333,2025-12-15,388
3333,2025-12-16,358
3333,2025-12-17,545
3333,2025-12-18,904
3333,2025-12-19,337
3333,2025-12-20,313
3333,2025-12-21,237
3351,2025-11-22,0
3351,2025-11-23,1
3351,2025-11-24,1
3351,2025-11-25,0
3351,2025-11-26,0
3351,2025-11-27,0
3351,2025-11-28,0
3351,2025-11-29,0
3351,2025-11-30,0
3351,2025-12-01,0
3351,2025-12-02,0
3351,2025-12-03,0
3351,2025-12-04,5
3351,2025-12-05,0
3351,2025-12-06,0
3351,2025-12-07,0
3351,2025-12-08,0
3351,2025-12-09,0
3351,2025-12-10,0
3351,2025-12-11,0
3351,2025-12-12,0
3351,2025-12-13,0
3351,2025-12-14,0
3351,2025-12-15,0
3351,2025-12-16,0
3351,2025-12-17,0
3351,2025-12-18,0
3351,2025-12-19,0
3351,2025-12-20,0
3351,2025-12-21,3
3364,2025-11-22,8
3364,2025-11-23,7
3364,2025-11-24,9
3364,2025-11-25,8
3364,2025-11-26,8
3364,2025-11-27,12
3364,2025-11-28,5
3364,2025-11-29,5
3364,2025-11-30,6
3364,2025-12-01,6
3364,2025-12-02,7
3364,2025-12-03,11
3364,2025-12-04,27
3364,2025-12-05,7
3364,2025-12-06,6
3364,2025-12-07,7
3364,2025-12-08,7
3364,2025-12-09,6
3364,2025-12-10,10
3364,2025-12-11,35
3364,2025-12-12,6
3364,2025-12-13,6
3364,2025-12-14,5
3364,2025-12-15,6
3364,2025-12-16,6
3364,2025-12-17,9
3364,2025-12-18,30
3364,2025-12-19,6
3364,2025-12-20,5
3364,2025-12-21,4
3365,2025-11-22,491
3365,2025-11-23,949
3365,2025-11-24,719
3365,2025-11-25,692
3365,2025-11-26,893
3365,2025-11-27,2750
3365,2025-11-28,866
3365,2025-11-29,441
3365,2025-11-30,488
3365,2025-12-01,555
3365,2025-12-02,570
3365,2025-12-03,740
3365,2025-12-04,3360
3365,2025-12-05,1198
3365,2025-12-06,575
3365,2025-12-07,493
3365,2025-12-08,618
3365,2025-12-09,634
3365,2025-12-10,851
3365,2025-12-11,3555
3365,2025-12-12,1071
3365,2025-12-13,591
3365,2025-12-14,612
3365,2025-12-15,604
3365,2025-12-16,702
3365,2025-12-17,905
3365,2025-12-18,3273
3365,2025-12-19,1066
3365,2025-12-20,624
3365,2025-12-21,499
3382,2025-11-22,5
3382,2025-11-23,6
3382,2025-11-24,2
3382,2025-11-25,1
3382,2025-11-26,2
3382,2025-11-27,4
3382,2025-11-28,1
3382,2025-11-29,1
3382,2025-11-30,1
3382,2025-12-01,2
3382,2025-12-02,2
3382,2025-12-03,5
3382,2025-12-04,12
3382,2025-12-05,1
3382,2025-12-06,2
3382,2025-12-07,2
3382,2025-12-08,4
3382,2025-12-09,2
3382,2025-12-10,3
3382,2025-12-11,7
3382,2025-12-12,2
3382,2025-12-13,2
3382,2025-12-14,2
3382,2025-12-15,2
3382,2025-12-16,3
3382,2025-12-17,3
3382,2025-12-18,6
3382,2025-12-19,3
3382,2025-12-20,2
3382,2025-12-21,2
3396,2025-11-22,0
3396,2025-11-23,0
3396,2025-11-24,0
3396,2025-11-25,0
3396,2025-11-26,0
3396,2025-11-27,0
3396,2025-11-28,0
3396,2025-11-29,0
3396,2025-11-30,0
3396,2025-12-01,0
3396,2025-12-02,0
3396,2025-12-03,0
3396,2025-12-04,0
3396,2025-12-05,0
3396,2025-12-06,0
3396,2025-12-07,0
3396,2025-12-08,0
3396,2025-12-09,0
3396,2025-12-10,0
3396,2025-12-11,0
3396,2025-12-12,0
3396,2025-12-13,0
3396,2025-12-14,0
3396,2025-12-15,0
3396,2025-12-16,0
3396,2025-12-17,0
3396,2025-12-18,0
3396,2025-12-19,0
3396,2025-12-20,0
3396,2025-12-21,0
3456,2025-11-22,5
3456,2025-11-23,3
3456,2025-11-24,3
3456,2025-11-25,3
3456,2025-11-26,4
3456,2025-11-27,4
3456,2025-11-28,4
3456,2025-11-29,3
3456,2025-11-30,4
3456,2025-12-01,4
3456,2025-12-02,4
3456,2025-12-03,4
3456,2025-12-04,4
3456,2025-12-05,4
3456,2025-12-06,5
3456,2025-12-07,5
3456,2025-12-08,5
3456,2025-12-09,5
3456,2025-12-10,5
3456,2025-12-11,5
3456,2025-12-12,5
3456,2025-12-13,5
3456,2025-12-14,5
3456,2025-12-15,5
3456,2025-12-16,5
3456,2025-12-17,5
3456,2025-12-18,5
3456,2025-12-19,5
3456,2025-12-20,5
3456,2025-12-21,4
3478,2025-11-22,7
3478,2025-11-23,4
3478,2025-11-24,7
3478,2025-11-25,5
3478,2025-11-26,5
3478,2025-11-27,12
3478,2025-11-28,3
3478,2025-11-29,3
3478,2025-11-30,3
3478,2025-12-01,3
3478,2025-12-02,5
3478,2025-12-03,11
3478,2025-12-04,18
3478,2025-12-05,3
3478,2025-12-06,7
3478,2025-12-07,12
3478,2025-12-08,3
3478,2025-12-09,4
3478,2025-12-10,9
3478,2025-12-11,22
3478,2025-12-12,8
3478,2025-12-13,8
3478,2025-12-14,5
3478,2025-12-15,5
3478,2025-12-16,5
3478,2025-12-17,6
3478,2025-12-18,13
3478,2025-12-19,4
3478,2025-12-20,3
3478,2025-12-21,3
3523,2025-11-22,4473
3523,2025-11-23,4000
3523,2025-11-24,3302
3523,2025-11-25,3463
3523,2025-11-26,5390
3523,2025-11-27,5979
3523,2025-11-28,2286
3523,2025-11-29,1950
3523,2025-11-30,2080
3523,2025-12-01,2176
3523,2025-12-02,2361
3523,2025-12-03,3269
3523,2025-12-04,4591
3523,2025-12-05,2020
3523,2025-12-06,2216
3523,2025-12-07,1927
3523,2025-12-08,1977
3523,2025-12-09,1974
3523,2025-12-10,3276
3523,2025-12-11,5376
3523,2025-12-12,2418
3523,2025-12-13,1593
3523,2025-12-14,1521
3523,2025-12-15,1500
3523,2025-12-16,1848
3523,2025-12-17,2944
3523,2025-12-18,4231
3523,2025-12-19,1944
3523,2025-12-20,1430
3523,2025-12-21,923
3578,2025-11-22,0
3578,2025-11-23,0
3578,2025-11-24,0
3578,2025-11-25,0
3578,2025-11-26,0
3578,2025-11-27,0
3578,2025-11-28,0
3578,2025-11-29,0
3578,2025-11-30,0
3578,2025-12-01,0
3578,2025-12-02,0
3578,2025-12-03,0
3578,2025-12-04,0
3578,2025-12-05,0
3578,2025-12-06,0
3578,2025-12-07,0
3578,2025-12-08,0
3578,2025-12-09,0
3578,2025-12-10,0
3578,2025-12-11,0
3578,2025-12-12,0
3578,2025-12-13,0
3578,2025-12-14,0
3578,2025-12-15,0
3578,2025-12-16,0
3578,2025-12-17,0
3578,2025-12-18,0
3578,2025-12-19,0
3578,2025-12-20,0
3578,2025-12-21,0
3617,2025-11-22,2
3617,2025-11-23,2
3617,2025-11-24,2
3617,2025-11-25,2
3617,2025-11-26,3
3617,2025-11-27,4
3617,2025-11-28,3
3617,2025-11-29,3
3617,2025-11-30,3
3617,2025-12-01,3
3617,2025-12-02,3
3617,2025-12-03,5
3617,2025-12-04,7
3617,2025-12-05,3
3617,2025-12-06,4
3617,2025-12-07,4
3617,2025-12-08,4
3617,2025-12-09,4
3617,2025-12-10,4
3617,2025-12-11,5
3617,2025-12-12,4
3617,2025-12-13,4
3617,2025-12-14,3
3617,2025-12-15,4
3617,2025-12-16,4
3617,2025-12-17,4
3617,2025-12-18,4
3617,2025-12-19,4
3617,2025-12-20,4
3617,2025-12-21,1
3723,2025-11-22,63
3723,2025-11-23,56
3723,2025-11-24,61
3723,2025-11-25,67
3723,2025-11-26,72
3723,2025-11-27,73
3723,2025-11-28,41
3723,2025-11-29,32
3723,2025-11-30,40
3723,2025-12-01,47
3723,2025-12-02,55
3723,2025-12-03,53
3723,2025-12-04,62
3723,2025-12-05,35
3723,2025-12-06,50
3723,2025-12-07,40
3723,2025-12-08,45
3723,2025-12-09,47
3723,2025-12-10,45
3723,2025-12-11,71
3723,2025-12-12,37
3723,2025-12-13,41
3723,2025-12-14,46
3723,2025-12-15,55
3723,2025-12-16,67
3723,2025-12-17,69
3723,2025-12-18,78
3723,2025-12-19,44
3723,2025-12-20,55
3723,2025-12-21,30
3752,2025-11-22,0
3752,2025-11-23,0
3752,2025-11-24,0
3752,2025-11-25,0
3752,2025-11-26,0
3752,2025-11-27,0
3752,2025-11-28,0
3752,2025-11-29,0
3752,2025-11-30,0
3752,2025-12-01,0
3752,2025-12-02,0
3752,2025-12-03,0
3752,2025-12-04,0
3752,2025-12-05,0
3752,2025-12-06,0
3752,2025-12-07,0
3752,2025-12-08,0
3752,2025-12-09,0
3752,2025-12-10,0
3752,2025-12-11,0
3752,2025-12-12,0
3752,2025-12-13,0
3752,2025-12-14,0
3752,2025-12-15,0
3752,2025-12-16,0
3752,2025-12-17,0
3752,2025-12-18,0
3752,2025-12-19,0
3752,2025-12-20,0
3752,2025-12-21,0
3771,2025-11-22,5
3771,2025-11-23,1
3771,2025-11-24,2
3771,2025-11-25,2
3771,2025-11-26,5
3771,2025-11-27,5
3771,2025-11-28,2
3771,2025-11-29,2
3771,2025-11-30,3
3771,2025-12-01,3
3771,2025-12-02,4
3771,2025-12-03,4
3771,2025-12-04,10
3771,2025-12-05,3
3771,2025-12-06,4
3771,2025-12-07,3
3771,2025-12-08,3
3771,2025-12-09,3
3771,2025-12-10,4
3771,2025-12-11,8
3771,2025-12-12,3
3771,2025-12-13,3
3771,2025-12-14,3
3771,2025-12-15,4
3771,2025-12-16,4
3771,2025-12-17,5
3771,2025-12-18,5
3771,2025-12-19,4
3771,2025-12-20,3
3771,2025-12-21,3
3832,2025-11-22,2
3832,2025-11-23,2
3832,2025-11-24,2
3832,2025-11-25,1
3832,2025-11-26,1
3832,2025-11-27,3
3832,2025-11-28,2
3832,2025-11-29,1
3832,2025-11-30,1
3832,2025-12-01,2
3832,2025-12-02,2
3832,2025-12-03,2
3832,2025-12-04,5
3832,2025-12-05,2
3832,2025-12-06,2
3832,2025-12-07,2
3832,2025-12-08,2
3832,2025-12-09,2
3832,2025-12-10,2
3832,2025-12-11,5
3832,2025-12-12,2
3832,2025-12-13,3
3832,2025-12-14,3
3832,2025-12-15,3
3832,2025-12-16,3
3832,2025-12-17,3
3832,2025-12-18,5
3832,2025-12-19,3
3832,2025-12-20,3
3832,2025-12-21,2
3837,2025-11-22,13
3837,2025-11-23,14
3837,2025-11-24,13
3837,2025-11-25,13
3837,2025-11-26,15
3837,2025-11-27,15
3837,2025-11-28,10
3837,2025-11-29,9
3837,2025-11-30,10
3837,2025-12-01,7
3837,2025-12-02,7
3837,2025-12-03,8
3837,2025-12-04,15
3837,2025-12-05,7
3837,2025-12-06,6
3837,2025-12-07,3
3837,2025-12-08,3
3837,2025-12-09,3
3837,2025-12-10,4
3837,2025-12-11,14
3837,2025-12-12,3
3837,2025-12-13,3
3837,2025-12-14,3
3837,2025-12-15,3
3837,2025-12-16,3
3837,2025-12-17,5
3837,2025-12-18,13
3837,2025-12-19,3
3837,2025-12-20,3
3837,2025-12-21,2
3870,2025-11-22,7
3870,2025-11-23,3
3870,2025-11-24,10
3870,2025-11-25,10
3870,2025-11-26,15
3870,2025-11-27,15
3870,2025-11-28,4
3870,2025-11-29,3
3870,2025-11-30,2
3870,2025-12-01,2
3870,2025-12-02,3
3870,2025-12-03,6
3870,2025-12-04,11
3870,2025-12-05,2
3870,2025-12-06,7
3870,2025-12-07,5
3870,2025-12-08,3
3870,2025-12-09,3
3870,2025-12-10,7
3870,2025-12-11,14
3870,2025-12-12,3
3870,2025-12-13,3
3870,2025-12-14,3
3870,2025-12-15,3
3870,2025-12-16,4
3870,2025-12-17,4
3870,2025-12-18,5
3870,2025-12-19,3
3870,2025-12-20,3
3870,2025-12-21,2
3892,2025-11-22,476
3892,2025-11-23,529
3892,2025-11-24,527
3892,2025-11-25,531
3892,2025-11-26,785
3892,2025-11-27,1021
3892,2025-11-28,544
3892,2025-11-29,418
3892,2025-11-30,430
3892,2025-12-01,369
3892,2025-12-02,388
3892,2025-12-03,698
3892,2025-12-04,1059
3892,2025-12-05,563
3892,2025-12-06,370
3892,2025-12-07,281
3892,2025-12-08,311
3892,2025-12-09,333
3892,2025-12-10,463
3892,2025-12-11,983
3892,2025-12-12,392
3892,2025-12-13,292
3892,2025-12-14,292
3892,2025-12-15,286
3892,2025-12-16,327
3892,2025-12-17,448
3892,2025-12-18,773
3892,2025-12-19,327
3892,2025-12-20,269
3892,2025-12-21,201
3914,2025-11-22,85
3914,2025-11-23,109
3914,2025-11-24,64
3914,2025-11-25,57
3914,2025-11-26,71
3914,2025-11-27,226
3914,2025-11-28,113
3914,2025-11-29,73
3914,2025-11-30,65
3914,2025-12-01,86
3914,2025-12-02,86
3914,2025-12-03,124
3914,2025-12-04,378
3914,2025-12-05,131
3914,2025-12-06,94
3914,2025-12-07,129
3914,2025-12-08,133
3914,2025-12-09,138
3914,2025-12-10,179
3914,2025-12-11,624
3914,2025-12-12,203
3914,2025-12-13,119
3914,2025-12-14,116
3914,2025-12-15,119
3914,2025-12-16,126
3914,2025-12-17,154
3914,2025-12-18,452
3914,2025-12-19,193
3914,2025-12-20,132
3914,2025-12-21,65
3927,2025-11-22,2
3927,2025-11-23,1
3927,2025-11-24,1
3927,2025-11-25,1
3927,2025-11-26,2
3927,2025-11-27,5
3927,2025-11-28,3
3927,2025-11-29,3
3927,2025-11-30,2
3927,2025-12-01,3
3927,2025-12-02,3
3927,2025-12-03,3
3927,2025-12-04,7
3927,2025-12-05,4
3927,2025-12-06,3
3927,2025-12-07,3
3927,2025-12-08,2
3927,2025-12-09,3
3927,2025-12-10,3
3927,2025-12-11,5
3927,2025-12-12,2
3927,2025-12-13,7
3927,2025-12-14,6
3927,2025-12-15,8
3927,2025-12-16,7
3927,2025-12-17,8
3927,2025-12-18,8
3927,2025-12-19,3
3927,2025-12-20,3
3927,2025-12-21,2
3933,2025-11-22,56
3933,2025-11-23,52
3933,2025-11-24,24
3933,2025-11-25,27
3933,2025-11-26,40
3933,2025-11-27,84
3933,2025-11-28,11
3933,2025-11-29,13
3933,2025-11-30,16
3933,2025-12-01,17
3933,2025-12-02,20
3933,2025-12-03,53
3933,2025-12-04,154
3933,2025-12-05,19
3933,2025-12-06,28
3933,2025-12-07,23
3933,2025-12-08,20
3933,2025-12-09,22
3933,2025-12-10,43
3933,2025-12-11,140
3933,2025-12-12,25
3933,2025-12-13,19
3933,2025-12-14,16
3933,2025-12-15,17
3933,2025-12-16,19
3933,2025-12-17,43
3933,2025-12-18,83
3933,2025-12-19,22
3933,2025-12-20,18
3933,2025-12-21,12
3935,2025-11-22,0
3935,2025-11-23,0
3935,2025-11-24,0
3935,2025-11-25,0
3935,2025-11-26,0
3935,2025-11-27,0
3935,2025-11-28,0
3935,2025-11-29,0
3935,2025-11-30,0
3935,2025-12-01,0
3935,2025-12-02,0
3935,2025-12-03,0
3935,2025-12-04,0
3935,2025-12-05,0
3935,2025-12-06,0
3935,2025-12-07,0
3935,2025-12-08,0
3935,2025-12-09,0
3935,2025-12-10,0
3935,2025-12-11,0
3935,2025-12-12,0
3935,2025-12-13,0
3935,2025-12-14,0
3935,2025-12-15,0
3935,2025-12-16,0
3935,2025-12-17,0
3935,2025-12-18,0
3935,2025-12-19,0
3935,2025-12-20,0
3935,2025-12-21,0
4078,2025-11-22,0
4078,2025-11-23,0
4078,2025-11-24,0
4078,2025-11-25,0
4078,2025-11-26,0
4078,2025-11-27,0
4078,2025-11-28,0
4078,2025-11-29,0
4078,2025-11-30,0
4078,2025-12-01,0
4078,2025-12-02,0
4078,2025-12-03,0
4078,2025-12-04,0
4078,2025-12-05,0
4078,2025-12-06,0
4078,2025-12-07,0
4078,2025-12-08,0
4078,2025-12-09,0
4078,2025-12-10,0
4078,2025-12-11,0
4078,2025-12-12,0
4078,2025-12-13,0
4078,2025-12-14,0
4078,2025-12-15,0
4078,2025-12-16,0
4078,2025-12-17,0
4078,2025-12-18,0
4078,2025-12-19,0
4078,2025-12-20,0
4078,2025-12-21,0
4125,2025-11-22,3
4125,2025-11-23,1
4125,2025-11-24,0
4125,2025-11-25,0
4125,2025-11-26,1
4125,2025-11-27,2
4125,2025-11-28,1
4125,2025-11-29,1
4125,2025-11-30,1
4125,2025-12-01,1
4125,2025-12-02,1
4125,2025-12-03,1
4125,2025-12-04,8
4125,2025-12-05,2
4125,2025-12-06,2
4125,2025-12-07,2
4125,2025-12-08,2
4125,2025-12-09,2
4125,2025-12-10,2
4125,2025-12-11,15
4125,2025-12-12,2
4125,2025-12-13,2
4125,2025-12-14,2
4125,2025-12-15,2
4125,2025-12-16,2
4125,2025-12-17,3
4125,2025-12-18,5
4125,2025-12-19,3
4125,2025-12-20,2
4125,2025-12-21,2
4138,2025-11-22,7
4138,2025-11-23,7
4138,2025-11-24,8
4138,2025-11-25,6
4138,2025-11-26,7
4138,2025-11-27,15
4138,2025-11-28,4
4138,2025-11-29,5
4138,2025-11-30,5
4138,2025-12-01,5
4138,2025-12-02,7
4138,2025-12-03,7
4138,2025-12-04,23
4138,2025-12-05,9
4138,2025-12-06,7
4138,2025-12-07,7
4138,2025-12-08,8
4138,2025-12-09,7
4138,2025-12-10,7
4138,2025-12-11,14
4138,2025-12-12,7
4138,2025-12-13,8
4138,2025-12-14,7
4138,2025-12-15,8
4138,2025-12-16,8
4138,2025-12-17,8
4138,2025-12-18,13
4138,2025-12-19,7
4138,2025-12-20,7
4138,2025-12-21,12
4161,2025-11-22,147
4161,2025-11-23,109
4161,2025-11-24,108
4161,2025-11-25,146
4161,2025-11-26,273
4161,2025-11-27,299
4161,2025-11-28,73
4161,2025-11-29,61
4161,2025-11-30,74
4161,2025-12-01,89
4161,2025-12-02,98
4161,2025-12-03,115
4161,2025-12-04,140
4161,2025-12-05,91
4161,2025-12-06,81
4161,2025-12-07,72
4161,2025-12-08,71
4161,2025-12-09,70
4161,2025-12-10,118
4161,2025-12-11,244
4161,2025-12-12,91
4161,2025-12-13,71
4161,2025-12-14,63
4161,2025-12-15,72
4161,2025-12-16,95
4161,2025-12-17,123
4161,2025-12-18,169
4161,2025-12-19,82
4161,2025-12-20,71
4161,2025-12-21,62
4174,2025-11-22,0
4174,2025-11-23,0
4174,2025-11-24,0
4174,2025-11-25,0
4174,2025-11-26,0
4174,2025-11-27,0
4174,2025-11-28,0
4174,2025-11-29,0
4174,2025-11-30,0
4174,2025-12-01,0
4174,2025-12-02,0
4174,2025-12-03,0
4174,2025-12-04,0
4174,2025-12-05,0
4174,2025-12-06,0
4174,2025-12-07,0
4174,2025-12-08,0
4174,2025-12-09,0
4174,2025-12-10,0
4174,2025-12-11,1
4174,2025-12-12,0
4174,2025-12-13,0
4174,2025-12-14,0
4174,2025-12-15,0
4174,2025-12-16,0
4174,2025-12-17,0
4174,2025-12-18,0
4174,2025-12-19,0
4174,2025-12-20,0
4174,2025-12-21,0
4192,2025-11-22,13
4192,2025-11-23,21
4192,2025-11-24,21
4192,2025-11-25,42
4192,2025-11-26,60
4192,2025-11-27,64
4192,2025-11-28,8
4192,2025-11-29,8
4192,2025-11-30,11
4192,2025-12-01,13
4192,2025-12-02,15
4192,2025-12-03,28
4192,2025-12-04,57
4192,2025-12-05,24
4192,2025-12-06,13
4192,2025-12-07,11
4192,2025-12-08,13
4192,2025-12-09,12
4192,2025-12-10,24
4192,2025-12-11,42
4192,2025-12-12,10
4192,2025-12-13,9
4192,2025-12-14,10
4192,2025-12-15,10
4192,2025-12-16,15
4192,2025-12-17,21
4192,2025-12-18,27
4192,2025-12-19,10
4192,2025-12-20,9
4192,2025-12-21,7
4198,2025-11-22,38
4198,2025-11-23,30
4198,2025-11-24,8
4198,2025-11-25,13
4198,2025-11-26,8
4198,2025-11-27,21
4198,2025-11-28,4
4198,2025-11-29,3
4198,2025-11-30,5
4198,2025-12-01,6
4198,2025-12-02,9
4198,2025-12-03,15
4198,2025-12-04,33
4198,2025-12-05,5
4198,2025-12-06,7
4198,2025-12-07,5
4198,2025-12-08,4
4198,2025-12-09,5
4198,2025-12-10,11
4198,2025-12-11,41
4198,2025-12-12,7
4198,2025-12-13,4
4198,2025-12-14,4
4198,2025-12-15,8
4198,2025-12-16,5
4198,2025-12-17,8
4198,2025-12-18,22
4198,2025-12-19,8
4198,2025-12-20,5
4198,2025-12-21,4
4235,2025-11-22,558
4235,2025-11-23,496
4235,2025-11-24,415
4235,2025-11-25,394
4235,2025-11-26,628
4235,2025-11-27,685
4235,2025-11-28,330
4235,2025-11-29,310
4235,2025-11-30,293
4235,2025-12-01,301
4235,2025-12-02,288
4235,2025-12-03,505
4235,2025-12-04,780
4235,2025-12-05,347
4235,2025-12-06,348
4235,2025-12-07,284
4235,2025-12-08,282
4235,2025-12-09,272
4235,2025-12-10,445
4235,2025-12-11,789
4235,2025-12-12,292
4235,2025-12-13,244
4235,2025-12-14,213
4235,2025-12-15,243
4235,2025-12-16,280
4235,2025-12-17,462
4235,2025-12-18,682
4235,2025-12-19,267
4235,2025-12-20,237
4235,2025-12-21,169
4247,2025-11-22,12
4247,2025-11-23,11
4247,2025-11-24,7
4247,2025-11-25,7
4247,2025-11-26,10
4247,2025-11-27,21
4247,2025-11-28,6
4247,2025-11-29,3
4247,2025-11-30,4
4247,2025-12-01,5
4247,2025-12-02,6
4247,2025-12-03,9
4247,2025-12-04,15
4247,2025-12-05,5
4247,2025-12-06,5
4247,2025-12-07,5
4247,2025-12-08,6
4247,2025-12-09,9
4247,2025-12-10,10
4247,2025-12-11,21
4247,2025-12-12,5
4247,2025-12-13,5
4247,2025-12-14,5
4247,2025-12-15,5
4247,2025-12-16,6
4247,2025-12-17,8
4247,2025-12-18,15
4247,2025-12-19,6
4247,2025-12-20,6
4247,2025-12-21,3
4252,2025-11-22,334
4252,2025-11-23,276
4252,2025-11-24,292
4252,2025-11-25,304
4252,2025-11-26,368
4252,2025-11-27,403
4252,2025-11-28,136
4252,2025-11-29,128
4252,2025-11-30,134
4252,2025-12-01,131
4252,2025-12-02,138
4252,2025-12-03,239
4252,2025-12-04,372
4252,2025-12-05,175
4252,2025-12-06,144
4252,2025-12-07,163
4252,2025-12-08,159
4252,2025-12-09,134
4252,2025-12-10,199
4252,2025-12-11,331
4252,2025-12-12,119
4252,2025-12-13,106
4252,2025-12-14,96
4252,2025-12-15,114
4252,2025-12-16,119
4252,2025-12-17,177
4252,2025-12-18,198
4252,2025-12-19,120
4252,2025-12-20,107
4252,2025-12-21,83
4324,2025-11-22,4951
4324,2025-11-23,4724
4324,2025-11-24,3651
4324,2025-11-25,3735
4324,2025-11-26,6071
4324,2025-11-27,9874
4324,2025-11-28,2714
4324,2025-11-29,2288
4324,2025-11-30,1875
4324,2025-12-01,2189
4324,2025-12-02,2616
4324,2025-12-03,4112
4324,2025-12-04,8331
4324,2025-12-05,2069
4324,2025-12-06,1616
4324,2025-12-07,1492
4324,2025-12-08,1609
4324,2025-12-09,1828
4324,2025-12-10,3381
4324,2025-12-11,8146
4324,2025-12-12,2812
4324,2025-12-13,1671
4324,2025-12-14,1445
4324,2025-12-15,1510
4324,2025-12-16,1979
4324,2025-12-17,3249
4324,2025-12-18,5632
4324,2025-12-19,2607
4324,2025-12-20,1997
4324,2025-12-21,1404
4353,2025-11-22,5
4353,2025-11-23,7
4353,2025-11-24,10
4353,2025-11-25,12
4353,2025-11-26,13
4353,2025-11-27,9
4353,2025-11-28,5
4353,2025-11-29,8
4353,2025-11-30,10
4353,2025-12-01,10
4353,2025-12-02,10
4353,2025-12-03,14
4353,2025-12-04,11
4353,2025-12-05,7
4353,2025-12-06,10
4353,2025-12-07,12
4353,2025-12-08,13
4353,2025-12-09,14
4353,2025-12-10,10
4353,2025-12-11,10
4353,2025-12-12,6
4353,2025-12-13,9
4353,2025-12-14,7
4353,2025-12-15,9
4353,2025-12-16,12
4353,2025-12-17,12
4353,2025-12-18,12
4353,2025-12-19,7
4353,2025-12-20,9
4353,2025-12-21,5
4380,2025-11-22,3
4380,2025-11-23,1
4380,2025-11-24,1
4380,2025-11-25,1
4380,2025-11-26,3
4380,2025-11-27,6
4380,2025-11-28,4
4380,2025-11-29,2
4380,2025-11-30,3
4380,2025-12-01,3
4380,2025-12-02,3
4380,2025-12-03,3
4380,2025-12-04,12
4380,2025-12-05,3
4380,2025-12-06,3
4380,2025-12-07,2
4380,2025-12-08,2
4380,2025-12-09,2
4380,2025-12-10,6
4380,2025-12-11,10
4380,2025-12-12,3
4380,2025-12-13,2
4380,2025-12-14,2
4380,2025-12-15,3
4380,2025-12-16,3
4380,2025-12-17,4
4380,2025-12-18,9
4380,2025-12-19,7
4380,2025-12-20,3
4380,2025-12-21,3
4396,2025-11-22,0
4396,2025-11-23,0
4396,2025-11-24,0
4396,2025-11-25,0
4396,2025-11-26,0
4396,2025-11-27,0
4396,2025-11-28,0
4396,2025-11-29,0
4396,2025-11-30,0
4396,2025-12-01,0
4396,2025-12-02,0
4396,2025-12-03,0
4396,2025-12-04,0
4396,2025-12-05,0
4396,2025-12-06,0
4396,2025-12-07,0
4396,2025-12-08,0
4396,2025-12-09,0
4396,2025-12-10,0
4396,2025-12-11,0
4396,2025-12-12,0
4396,2025-12-13,0
4396,2025-12-14,0
4396,2025-12-15,0
4396,2025-12-16,0
4396,2025-12-17,0
4396,2025-12-18,0
4396,2025-12-19,0
4396,2025-12-20,0
4396,2025-12-21,0
4397,2025-11-22,6
4397,2025-11-23,8
4397,2025-11-24,3
4397,2025-11-25,4
4397,2025-11-26,10
4397,2025-11-27,23
4397,2025-11-28,7
4397,2025-11-29,4
4397,2025-11-30,5
4397,2025-12-01,6
4397,2025-12-02,6
4397,2025-12-03,11
4397,2025-12-04,28
4397,2025-12-05,9
4397,2025-12-06,9
4397,2025-12-07,8
4397,2025-12-08,8
4397,2025-12-09,8
4397,2025-12-10,23
4397,2025-12-11,32
4397,2025-12-12,7
4397,2025-12-13,8
4397,2025-12-14,8
4397,2025-12-15,9
