city_code,city,province,checkin,observed_so_far,predicted_demand,predicted_remaining
6179,ferdosieh,tehran,2025-11-22,1,1,0
6179,ferdosieh,tehran,2025-11-23,0,0,0
6179,ferdosieh,tehran,2025-11-24,0,0,0
6179,ferdosieh,tehran,2025-11-25,1,3,2
6179,ferdosieh,tehran,2025-11-26,1,4,3
6179,ferdosieh,tehran,2025-11-27,1,6,5
6179,ferdosieh,tehran,2025-11-28,1,5,4
6179,ferdosieh,tehran,2025-11-29,0,0,0
6179,ferdosieh,tehran,2025-11-30,0,0,0
6179,ferdosieh,tehran,2025-12-01,0,0,0
6179,ferdosieh,tehran,2025-12-02,0,0,0
6179,ferdosieh,tehran,2025-12-03,0,0,0
6179,ferdosieh,tehran,2025-12-04,0,0,0
6179,ferdosieh,tehran,2025-12-05,0,0,0
6179,ferdosieh,tehran,2025-12-06,0,0,0
6179,ferdosieh,tehran,2025-12-07,0,0,0
6179,ferdosieh,tehran,2025-12-08,0,0,0
6179,ferdosieh,tehran,2025-12-09,0,0,0
6179,ferdosieh,tehran,2025-12-10,0,0,0
6179,ferdosieh,tehran,2025-12-11,0,0,0
6179,ferdosieh,tehran,2025-12-12,3,6,3
6179,ferdosieh,tehran,2025-12-13,0,0,0
6179,ferdosieh,tehran,2025-12-14,1,5,4
6179,ferdosieh,tehran,2025-12-15,0,0,0
6179,ferdosieh,tehran,2025-12-16,0,0,0
6179,ferdosieh,tehran,2025-12-17,0,0,0
6179,ferdosieh,tehran,2025-12-18,0,0,0
6179,ferdosieh,tehran,2025-12-19,0,0,0
6179,ferdosieh,tehran,2025-12-20,0,0,0
6179,ferdosieh,tehran,2025-12-21,0,0,0
8628,fereydoon_shahr,isfahan,2025-11-22,8,8,0
8628,fereydoon_shahr,isfahan,2025-11-23,1,1,0
8628,fereydoon_shahr,isfahan,2025-11-24,0,1,1
8628,fereydoon_shahr,isfahan,2025-11-25,0,1,1
8628,fereydoon_shahr,isfahan,2025-11-26,0,2,2
8628,fereydoon_shahr,isfahan,2025-11-27,3,10,7
8628,fereydoon_shahr,isfahan,2025-11-28,0,1,1
8628,fereydoon_shahr,isfahan,2025-11-29,0,2,2
8628,fereydoon_shahr,isfahan,2025-11-30,0,2,2
8628,fereydoon_shahr,isfahan,2025-12-01,0,2,2
8628,fereydoon_shahr,isfahan,2025-12-02,0,3,3
8628,fereydoon_shahr,isfahan,2025-12-03,1,6,5
8628,fereydoon_shahr,isfahan,2025-12-04,4,29,25
8628,fereydoon_shahr,isfahan,2025-12-05,3,10,7
8628,fereydoon_shahr,isfahan,2025-12-06,3,9,6
8628,fereydoon_shahr,isfahan,2025-12-07,3,8,5
8628,fereydoon_shahr,isfahan,2025-12-08,3,8,5
8628,fereydoon_shahr,isfahan,2025-12-09,3,8,5
8628,fereydoon_shahr,isfahan,2025-12-10,3,13,10
8628,fereydoon_shahr,isfahan,2025-12-11,7,39,32
8628,fereydoon_shahr,isfahan,2025-12-12,5,11,6
8628,fereydoon_shahr,isfahan,2025-12-13,5,11,6
8628,fereydoon_shahr,isfahan,2025-12-14,5,10,5
8628,fereydoon_shahr,isfahan,2025-12-15,5,12,7
8628,fereydoon_shahr,isfahan,2025-12-16,5,13,8
8628,fereydoon_shahr,isfahan,2025-12-17,5,20,15
8628,fereydoon_shahr,isfahan,2025-12-18,5,32,27
8628,fereydoon_shahr,isfahan,2025-12-19,5,12,7
8628,fereydoon_shahr,isfahan,2025-12-20,5,12,7
8628,fereydoon_shahr,isfahan,2025-12-21,2,7,5
7221,fereydunkenar,mazandaran,2025-11-22,674,793,119
7221,fereydunkenar,mazandaran,2025-11-23,475,700,225
7221,fereydunkenar,mazandaran,2025-11-24,337,605,268
7221,fereydunkenar,mazandaran,2025-11-25,370,703,333
7221,fereydunkenar,mazandaran,2025-11-26,391,951,560
7221,fereydunkenar,mazandaran,2025-11-27,398,1272,874
7221,fereydunkenar,mazandaran,2025-11-28,135,529,394
7221,fereydunkenar,mazandaran,2025-11-29,111,469,358
7221,fereydunkenar,mazandaran,2025-11-30,107,497,390
7221,fereydunkenar,mazandaran,2025-12-01,113,479,366
7221,fereydunkenar,mazandaran,2025-12-02,90,479,389
7221,fereydunkenar,mazandaran,2025-12-03,161,877,716
7221,fereydunkenar,mazandaran,2025-12-04,143,1531,1388
7221,fereydunkenar,mazandaran,2025-12-05,84,606,522
7221,fereydunkenar,mazandaran,2025-12-06,74,506,432
7221,fereydunkenar,mazandaran,2025-12-07,82,538,456
7221,fereydunkenar,mazandaran,2025-12-08,88,521,433
7221,fereydunkenar,mazandaran,2025-12-09,84,575,491
7221,fereydunkenar,mazandaran,2025-12-10,98,834,736
7221,fereydunkenar,mazandaran,2025-12-11,110,1540,1430
7221,fereydunkenar,mazandaran,2025-12-12,57,613,556
7221,fereydunkenar,mazandaran,2025-12-13,58,454,396
7221,fereydunkenar,mazandaran,2025-12-14,50,415,365
7221,fereydunkenar,mazandaran,2025-12-15,53,469,416
7221,fereydunkenar,mazandaran,2025-12-16,54,559,505
7221,fereydunkenar,mazandaran,2025-12-17,63,790,727
7221,fereydunkenar,mazandaran,2025-12-18,121,1280,1159
7221,fereydunkenar,mazandaran,2025-12-19,62,620,558
7221,fereydunkenar,mazandaran,2025-12-20,51,484,433
7221,fereydunkenar,mazandaran,2025-12-21,38,346,308
8304,firuzkuh,tehran,2025-11-22,174,199,25
8304,firuzkuh,tehran,2025-11-23,257,356,99
8304,firuzkuh,tehran,2025-11-24,127,198,71
8304,firuzkuh,tehran,2025-11-25,94,178,84
8304,firuzkuh,tehran,2025-11-26,91,254,163
8304,firuzkuh,tehran,2025-11-27,149,607,458
8304,firuzkuh,tehran,2025-11-28,61,233,172
8304,firuzkuh,tehran,2025-11-29,26,103,77
8304,firuzkuh,tehran,2025-11-30,19,109,90
8304,firuzkuh,tehran,2025-12-01,14,124,110
8304,firuzkuh,tehran,2025-12-02,19,141,122
8304,firuzkuh,tehran,2025-12-03,33,243,210
8304,firuzkuh,tehran,2025-12-04,49,680,631
8304,firuzkuh,tehran,2025-12-05,18,268,250
8304,firuzkuh,tehran,2025-12-06,11,131,120
8304,firuzkuh,tehran,2025-12-07,6,141,135
8304,firuzkuh,tehran,2025-12-08,4,130,126
8304,firuzkuh,tehran,2025-12-09,10,155,145
8304,firuzkuh,tehran,2025-12-10,26,305,279
8304,firuzkuh,tehran,2025-12-11,66,1393,1327
8304,firuzkuh,tehran,2025-12-12,10,250,240
8304,firuzkuh,tehran,2025-12-13,10,158,148
8304,firuzkuh,tehran,2025-12-14,11,165,154
8304,firuzkuh,tehran,2025-12-15,5,204,199
8304,firuzkuh,tehran,2025-12-16,5,226,221
8304,firuzkuh,tehran,2025-12-17,8,371,363
8304,firuzkuh,tehran,2025-12-18,20,770,750
8304,firuzkuh,tehran,2025-12-19,14,324,310
8304,firuzkuh,tehran,2025-12-20,8,177,169
8304,firuzkuh,tehran,2025-12-21,5,135,130
2423,fooladshahr,isfahan,2025-11-22,21,24,3
2423,fooladshahr,isfahan,2025-11-23,18,23,5
2423,fooladshahr,isfahan,2025-11-24,10,16,6
2423,fooladshahr,isfahan,2025-11-25,7,13,6
2423,fooladshahr,isfahan,2025-11-26,9,18,9
2423,fooladshahr,isfahan,2025-11-27,8,19,11
2423,fooladshahr,isfahan,2025-11-28,5,13,8
2423,fooladshahr,isfahan,2025-11-29,5,14,9
2423,fooladshahr,isfahan,2025-11-30,6,16,10
2423,fooladshahr,isfahan,2025-12-01,5,15,10
2423,fooladshahr,isfahan,2025-12-02,5,16,11
2423,fooladshahr,isfahan,2025-12-03,5,17,12
2423,fooladshahr,isfahan,2025-12-04,7,23,16
2423,fooladshahr,isfahan,2025-12-05,7,19,12
2423,fooladshahr,isfahan,2025-12-06,6,19,13
2423,fooladshahr,isfahan,2025-12-07,5,18,13
2423,fooladshahr,isfahan,2025-12-08,6,20,14
2423,fooladshahr,isfahan,2025-12-09,5,19,14
2423,fooladshahr,isfahan,2025-12-10,5,19,14
2423,fooladshahr,isfahan,2025-12-11,5,19,14
2423,fooladshahr,isfahan,2025-12-12,5,17,12
2423,fooladshahr,isfahan,2025-12-13,6,18,12
2423,fooladshahr,isfahan,2025-12-14,6,18,12
2423,fooladshahr,isfahan,2025-12-15,6,20,14
2423,fooladshahr,isfahan,2025-12-16,6,20,14
2423,fooladshahr,isfahan,2025-12-17,6,23,17
2423,fooladshahr,isfahan,2025-12-18,6,24,18
2423,fooladshahr,isfahan,2025-12-19,4,17,13
2423,fooladshahr,isfahan,2025-12-20,4,19,15
2423,fooladshahr,isfahan,2025-12-21,4,19,15
4791,fuman,gilan,2025-11-22,2162,2469,307
4791,fuman,gilan,2025-11-23,1553,2119,566
4791,fuman,gilan,2025-11-24,1443,2228,785
4791,fuman,gilan,2025-11-25,1332,2369,1037
4791,fuman,gilan,2025-11-26,1508,3184,1676
4791,fuman,gilan,2025-11-27,1222,3292,2070
4791,fuman,gilan,2025-11-28,302,943,641
4791,fuman,gilan,2025-11-29,346,1006,660
4791,fuman,gilan,2025-11-30,340,1177,837
4791,fuman,gilan,2025-12-01,310,1108,798
4791,fuman,gilan,2025-12-02,360,1422,1062
4791,fuman,gilan,2025-12-03,460,2390,1930
4791,fuman,gilan,2025-12-04,401,3520,3119
4791,fuman,gilan,2025-12-05,116,936,820
4791,fuman,gilan,2025-12-06,195,1287,1092
4791,fuman,gilan,2025-12-07,168,985,817
4791,fuman,gilan,2025-12-08,155,972,817
4791,fuman,gilan,2025-12-09,183,1235,1052
4791,fuman,gilan,2025-12-10,249,2019,1770
4791,fuman,gilan,2025-12-11,272,3994,3722
4791,fuman,gilan,2025-12-12,119,1301,1182
4791,fuman,gilan,2025-12-13,106,964,858
4791,fuman,gilan,2025-12-14,76,880,804
4791,fuman,gilan,2025-12-15,74,1033,959
4791,fuman,gilan,2025-12-16,106,1340,1234
4791,fuman,gilan,2025-12-17,106,1996,1890
4791,fuman,gilan,2025-12-18,108,2324,2216
4791,fuman,gilan,2025-12-19,63,1212,1149
4791,fuman,gilan,2025-12-20,36,867,831
4791,fuman,gilan,2025-12-21,10,547,537
7278,galugah,mazandaran,2025-11-22,37,44,7
7278,galugah,mazandaran,2025-11-23,36,50,14
7278,galugah,mazandaran,2025-11-24,21,35,14
7278,galugah,mazandaran,2025-11-25,12,26,14
7278,galugah,mazandaran,2025-11-26,11,39,28
7278,galugah,mazandaran,2025-11-27,27,91,64
7278,galugah,mazandaran,2025-11-28,10,26,16
7278,galugah,mazandaran,2025-11-29,9,22,13
7278,galugah,mazandaran,2025-11-30,8,25,17
7278,galugah,mazandaran,2025-12-01,0,22,22
7278,galugah,mazandaran,2025-12-02,1,18,17
7278,galugah,mazandaran,2025-12-03,7,38,31
7278,galugah,mazandaran,2025-12-04,6,86,80
7278,galugah,mazandaran,2025-12-05,3,23,20
7278,galugah,mazandaran,2025-12-06,3,26,23
7278,galugah,mazandaran,2025-12-07,1,24,23
7278,galugah,mazandaran,2025-12-08,5,25,20
7278,galugah,mazandaran,2025-12-09,7,27,20
7278,galugah,mazandaran,2025-12-10,0,31,31
7278,galugah,mazandaran,2025-12-11,0,84,84
7278,galugah,mazandaran,2025-12-12,2,20,18
7278,galugah,mazandaran,2025-12-13,0,20,20
7278,galugah,mazandaran,2025-12-14,0,18,18
7278,galugah,mazandaran,2025-12-15,1,22,21
7278,galugah,mazandaran,2025-12-16,0,26,26
7278,galugah,mazandaran,2025-12-17,2,39,37
7278,galugah,mazandaran,2025-12-18,0,69,69
7278,galugah,mazandaran,2025-12-19,0,25,25
7278,galugah,mazandaran,2025-12-20,0,23,23
7278,galugah,mazandaran,2025-12-21,1,17,16
4973,garmdarreh,alborz,2025-11-22,25,28,3
4973,garmdarreh,alborz,2025-11-23,16,22,6
4973,garmdarreh,alborz,2025-11-24,10,18,8
4973,garmdarreh,alborz,2025-11-25,5,13,8
4973,garmdarreh,alborz,2025-11-26,7,22,15
4973,garmdarreh,alborz,2025-11-27,9,28,19
4973,garmdarreh,alborz,2025-11-28,6,20,14
4973,garmdarreh,alborz,2025-11-29,2,17,15
4973,garmdarreh,alborz,2025-11-30,2,20,18
4973,garmdarreh,alborz,2025-12-01,2,20,18
4973,garmdarreh,alborz,2025-12-02,6,25,19
4973,garmdarreh,alborz,2025-12-03,7,31,24
4973,garmdarreh,alborz,2025-12-04,24,90,66
4973,garmdarreh,alborz,2025-12-05,4,30,26
4973,garmdarreh,alborz,2025-12-06,3,24,21
4973,garmdarreh,alborz,2025-12-07,3,24,21
4973,garmdarreh,alborz,2025-12-08,5,26,21
4973,garmdarreh,alborz,2025-12-09,8,32,24
4973,garmdarreh,alborz,2025-12-10,12,42,30
4973,garmdarreh,alborz,2025-12-11,11,71,60
4973,garmdarreh,alborz,2025-12-12,8,37,29
4973,garmdarreh,alborz,2025-12-13,2,26,24
4973,garmdarreh,alborz,2025-12-14,2,24,22
4973,garmdarreh,alborz,2025-12-15,2,29,27
4973,garmdarreh,alborz,2025-12-16,4,34,30
4973,garmdarreh,alborz,2025-12-17,10,46,36
4973,garmdarreh,alborz,2025-12-18,15,81,66
4973,garmdarreh,alborz,2025-12-19,5,39,34
4973,garmdarreh,alborz,2025-12-20,3,31,28
4973,garmdarreh,alborz,2025-12-21,1,21,20
4174,gatab,mazandaran,2025-11-22,0,0,0
4174,gatab,mazandaran,2025-11-23,0,0,0
4174,gatab,mazandaran,2025-11-24,0,0,0
4174,gatab,mazandaran,2025-11-25,0,0,0
4174,gatab,mazandaran,2025-11-26,0,0,0
4174,gatab,mazandaran,2025-11-27,0,0,0
4174,gatab,mazandaran,2025-11-28,0,0,0
4174,gatab,mazandaran,2025-11-29,0,0,0
4174,gatab,mazandaran,2025-11-30,0,0,0
4174,gatab,mazandaran,2025-12-01,0,0,0
4174,gatab,mazandaran,2025-12-02,0,0,0
4174,gatab,mazandaran,2025-12-03,0,0,0
4174,gatab,mazandaran,2025-12-04,0,0,0
4174,gatab,mazandaran,2025-12-05,0,0,0
4174,gatab,mazandaran,2025-12-06,0,0,0
4174,gatab,mazandaran,2025-12-07,0,0,0
4174,gatab,mazandaran,2025-12-08,0,0,0
4174,gatab,mazandaran,2025-12-09,0,0,0
4174,gatab,mazandaran,2025-12-10,0,0,0
4174,gatab,mazandaran,2025-12-11,1,2,1
4174,gatab,mazandaran,2025-12-12,0,0,0
4174,gatab,mazandaran,2025-12-13,0,0,0
4174,gatab,mazandaran,2025-12-14,0,0,0
4174,gatab,mazandaran,2025-12-15,0,0,0
4174,gatab,mazandaran,2025-12-16,0,0,0
4174,gatab,mazandaran,2025-12-17,0,0,0
4174,gatab,mazandaran,2025-12-18,0,0,0
4174,gatab,mazandaran,2025-12-19,0,0,0
4174,gatab,mazandaran,2025-12-20,0,0,0
4174,gatab,mazandaran,2025-12-21,0,0,0
5686,gazanak,mazandaran,2025-11-22,0,0,0
5686,gazanak,mazandaran,2025-11-23,0,0,0
5686,gazanak,mazandaran,2025-11-24,0,0,0
5686,gazanak,mazandaran,2025-11-25,0,0,0
5686,gazanak,mazandaran,2025-11-26,0,0,0
5686,gazanak,mazandaran,2025-11-27,0,0,0
5686,gazanak,mazandaran,2025-11-28,0,0,0
5686,gazanak,mazandaran,2025-11-29,0,0,0
5686,gazanak,mazandaran,2025-11-30,0,0,0
5686,gazanak,mazandaran,2025-12-01,0,0,0
5686,gazanak,mazandaran,2025-12-02,0,0,0
5686,gazanak,mazandaran,2025-12-03,0,0,0
5686,gazanak,mazandaran,2025-12-04,0,0,0
5686,gazanak,mazandaran,2025-12-05,0,0,0
5686,gazanak,mazandaran,2025-12-06,0,0,0
5686,gazanak,mazandaran,2025-12-07,0,0,0
5686,gazanak,mazandaran,2025-12-08,0,0,0
5686,gazanak,mazandaran,2025-12-09,0,0,0
5686,gazanak,mazandaran,2025-12-10,0,0,0
5686,gazanak,mazandaran,2025-12-11,0,0,0
5686,gazanak,mazandaran,2025-12-12,0,0,0
5686,gazanak,mazandaran,2025-12-13,0,0,0
5686,gazanak,mazandaran,2025-12-14,0,0,0
5686,gazanak,mazandaran,2025-12-15,0,0,0
5686,gazanak,mazandaran,2025-12-16,0,0,0
5686,gazanak,mazandaran,2025-12-17,0,0,0
5686,gazanak,mazandaran,2025-12-18,0,0,0
5686,gazanak,mazandaran,2025-12-19,0,0,0
5686,gazanak,mazandaran,2025-12-20,0,0,0
5686,gazanak,mazandaran,2025-12-21,0,0,0
2126,gazbarkhar,isfahan,2025-11-22,0,0,0
2126,gazbarkhar,isfahan,2025-11-23,0,0,0
2126,gazbarkhar,isfahan,2025-11-24,0,0,0
2126,gazbarkhar,isfahan,2025-11-25,0,0,0
2126,gazbarkhar,isfahan,2025-11-26,0,0,0
2126,gazbarkhar,isfahan,2025-11-27,0,0,0
2126,gazbarkhar,isfahan,2025-11-28,0,0,0
2126,gazbarkhar,isfahan,2025-11-29,0,0,0
2126,gazbarkhar,isfahan,2025-11-30,0,0,0
2126,gazbarkhar,isfahan,2025-12-01,0,0,0
2126,gazbarkhar,isfahan,2025-12-02,0,0,0
2126,gazbarkhar,isfahan,2025-12-03,0,0,0
2126,gazbarkhar,isfahan,2025-12-04,0,0,0
2126,gazbarkhar,isfahan,2025-12-05,0,0,0
2126,gazbarkhar,isfahan,2025-12-06,0,0,0
2126,gazbarkhar,isfahan,2025-12-07,0,0,0
2126,gazbarkhar,isfahan,2025-12-08,0,0,0
2126,gazbarkhar,isfahan,2025-12-09,0,0,0
2126,gazbarkhar,isfahan,2025-12-10,0,0,0
2126,gazbarkhar,isfahan,2025-12-11,0,0,0
2126,gazbarkhar,isfahan,2025-12-12,0,0,0
2126,gazbarkhar,isfahan,2025-12-13,0,0,0
2126,gazbarkhar,isfahan,2025-12-14,0,0,0
2126,gazbarkhar,isfahan,2025-12-15,0,0,0
2126,gazbarkhar,isfahan,2025-12-16,0,0,0
2126,gazbarkhar,isfahan,2025-12-17,0,0,0
2126,gazbarkhar,isfahan,2025-12-18,0,0,0
2126,gazbarkhar,isfahan,2025-12-19,0,0,0
2126,gazbarkhar,isfahan,2025-12-20,0,0,0
2126,gazbarkhar,isfahan,2025-12-21,0,0,0
6692,ghadamgah,khorasan_razavi,2025-11-22,0,0,0
6692,ghadamgah,khorasan_razavi,2025-11-23,0,0,0
6692,ghadamgah,khorasan_razavi,2025-11-24,0,0,0
6692,ghadamgah,khorasan_razavi,2025-11-25,0,0,0
6692,ghadamgah,khorasan_razavi,2025-11-26,0,0,0
6692,ghadamgah,khorasan_razavi,2025-11-27,0,0,0
6692,ghadamgah,khorasan_razavi,2025-11-28,0,0,0
6692,ghadamgah,khorasan_razavi,2025-11-29,0,0,0
6692,ghadamgah,khorasan_razavi,2025-11-30,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-01,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-02,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-03,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-04,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-05,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-06,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-07,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-08,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-09,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-10,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-11,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-12,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-13,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-14,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-15,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-16,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-17,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-18,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-19,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-20,0,0,0
6692,ghadamgah,khorasan_razavi,2025-12-21,0,0,0
8143,ghahderijan,isfahan,2025-11-22,0,0,0
8143,ghahderijan,isfahan,2025-11-23,0,0,0
8143,ghahderijan,isfahan,2025-11-24,0,0,0
8143,ghahderijan,isfahan,2025-11-25,0,0,0
8143,ghahderijan,isfahan,2025-11-26,0,0,0
8143,ghahderijan,isfahan,2025-11-27,0,0,0
8143,ghahderijan,isfahan,2025-11-28,0,0,0
8143,ghahderijan,isfahan,2025-11-29,0,0,0
8143,ghahderijan,isfahan,2025-11-30,0,0,0
8143,ghahderijan,isfahan,2025-12-01,0,0,0
8143,ghahderijan,isfahan,2025-12-02,0,0,0
8143,ghahderijan,isfahan,2025-12-03,0,0,0
8143,ghahderijan,isfahan,2025-12-04,0,0,0
8143,ghahderijan,isfahan,2025-12-05,0,0,0
8143,ghahderijan,isfahan,2025-12-06,0,0,0
8143,ghahderijan,isfahan,2025-12-07,0,0,0
8143,ghahderijan,isfahan,2025-12-08,0,0,0
8143,ghahderijan,isfahan,2025-12-09,0,0,0
8143,ghahderijan,isfahan,2025-12-10,0,0,0
8143,ghahderijan,isfahan,2025-12-11,0,0,0
8143,ghahderijan,isfahan,2025-12-12,0,0,0
8143,ghahderijan,isfahan,2025-12-13,0,0,0
8143,ghahderijan,isfahan,2025-12-14,0,0,0
8143,ghahderijan,isfahan,2025-12-15,0,0,0
8143,ghahderijan,isfahan,2025-12-16,0,0,0
8143,ghahderijan,isfahan,2025-12-17,0,0,0
8143,ghahderijan,isfahan,2025-12-18,0,0,0
8143,ghahderijan,isfahan,2025-12-19,0,0,0
8143,ghahderijan,isfahan,2025-12-20,0,0,0
8143,ghahderijan,isfahan,2025-12-21,0,0,0
5818,ghamsar_isfahan,isfahan,2025-11-22,19,21,2
5818,ghamsar_isfahan,isfahan,2025-11-23,22,28,6
5818,ghamsar_isfahan,isfahan,2025-11-24,10,15,5
5818,ghamsar_isfahan,isfahan,2025-11-25,17,24,7
5818,ghamsar_isfahan,isfahan,2025-11-26,17,31,14
5818,ghamsar_isfahan,isfahan,2025-11-27,15,53,38
5818,ghamsar_isfahan,isfahan,2025-11-28,4,11,7
5818,ghamsar_isfahan,isfahan,2025-11-29,3,8,5
5818,ghamsar_isfahan,isfahan,2025-11-30,3,9,6
5818,ghamsar_isfahan,isfahan,2025-12-01,9,17,8
5818,ghamsar_isfahan,isfahan,2025-12-02,11,21,10
5818,ghamsar_isfahan,isfahan,2025-12-03,10,29,19
5818,ghamsar_isfahan,isfahan,2025-12-04,8,78,70
5818,ghamsar_isfahan,isfahan,2025-12-05,4,16,12
5818,ghamsar_isfahan,isfahan,2025-12-06,4,16,12
5818,ghamsar_isfahan,isfahan,2025-12-07,4,15,11
5818,ghamsar_isfahan,isfahan,2025-12-08,5,17,12
5818,ghamsar_isfahan,isfahan,2025-12-09,6,19,13
5818,ghamsar_isfahan,isfahan,2025-12-10,5,23,18
5818,ghamsar_isfahan,isfahan,2025-12-11,4,66,62
5818,ghamsar_isfahan,isfahan,2025-12-12,4,18,14
5818,ghamsar_isfahan,isfahan,2025-12-13,5,18,13
5818,ghamsar_isfahan,isfahan,2025-12-14,4,16,12
5818,ghamsar_isfahan,isfahan,2025-12-15,4,19,15
5818,ghamsar_isfahan,isfahan,2025-12-16,4,20,16
5818,ghamsar_isfahan,isfahan,2025-12-17,4,25,21
5818,ghamsar_isfahan,isfahan,2025-12-18,7,69,62
5818,ghamsar_isfahan,isfahan,2025-12-19,4,20,16
5818,ghamsar_isfahan,isfahan,2025-12-20,4,17,13
5818,ghamsar_isfahan,isfahan,2025-12-21,3,12,9
2908,gharchak,tehran,2025-11-22,0,0,0
2908,gharchak,tehran,2025-11-23,0,0,0
2908,gharchak,tehran,2025-11-24,0,0,0
2908,gharchak,tehran,2025-11-25,0,0,0
2908,gharchak,tehran,2025-11-26,0,0,0
2908,gharchak,tehran,2025-11-27,0,0,0
2908,gharchak,tehran,2025-11-28,0,0,0
2908,gharchak,tehran,2025-11-29,0,0,0
2908,gharchak,tehran,2025-11-30,0,0,0
2908,gharchak,tehran,2025-12-01,0,0,0
2908,gharchak,tehran,2025-12-02,0,0,0
2908,gharchak,tehran,2025-12-03,0,0,0
2908,gharchak,tehran,2025-12-04,0,0,0
2908,gharchak,tehran,2025-12-05,0,0,0
2908,gharchak,tehran,2025-12-06,0,0,0
2908,gharchak,tehran,2025-12-07,0,0,0
2908,gharchak,tehran,2025-12-08,0,0,0
2908,gharchak,tehran,2025-12-09,0,0,0
2908,gharchak,tehran,2025-12-10,0,0,0
2908,gharchak,tehran,2025-12-11,0,0,0
2908,gharchak,tehran,2025-12-12,0,0,0
2908,gharchak,tehran,2025-12-13,0,0,0
2908,gharchak,tehran,2025-12-14,0,0,0
2908,gharchak,tehran,2025-12-15,0,0,0
2908,gharchak,tehran,2025-12-16,0,0,0
2908,gharchak,tehran,2025-12-17,0,0,0
2908,gharchak,tehran,2025-12-18,0,0,0
2908,gharchak,tehran,2025-12-19,0,0,0
2908,gharchak,tehran,2025-12-20,0,0,0
2908,gharchak,tehran,2025-12-21,0,0,0
8377,ghasemabad,khorasan_razavi,2025-11-22,0,0,0
8377,ghasemabad,khorasan_razavi,2025-11-23,0,0,0
8377,ghasemabad,khorasan_razavi,2025-11-24,0,0,0
8377,ghasemabad,khorasan_razavi,2025-11-25,0,0,0
8377,ghasemabad,khorasan_razavi,2025-11-26,0,0,0
8377,ghasemabad,khorasan_razavi,2025-11-27,0,0,0
8377,ghasemabad,khorasan_razavi,2025-11-28,0,0,0
8377,ghasemabad,khorasan_razavi,2025-11-29,0,0,0
8377,ghasemabad,khorasan_razavi,2025-11-30,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-01,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-02,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-03,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-04,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-05,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-06,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-07,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-08,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-09,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-10,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-11,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-12,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-13,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-14,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-15,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-16,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-17,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-18,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-19,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-20,0,0,0
8377,ghasemabad,khorasan_razavi,2025-12-21,0,0,0
5842,ghods,tehran,2025-11-22,11,14,3
5842,ghods,tehran,2025-11-23,10,15,5
5842,ghods,tehran,2025-11-24,7,14,7
5842,ghods,tehran,2025-11-25,7,15,8
5842,ghods,tehran,2025-11-26,7,17,10
5842,ghods,tehran,2025-11-27,8,21,13
5842,ghods,tehran,2025-11-28,5,14,9
5842,ghods,tehran,2025-11-29,6,18,12
5842,ghods,tehran,2025-11-30,5,18,13
5842,ghods,tehran,2025-12-01,6,21,15
5842,ghods,tehran,2025-12-02,3,18,15
5842,ghods,tehran,2025-12-03,3,19,16
5842,ghods,tehran,2025-12-04,8,39,31
5842,ghods,tehran,2025-12-05,3,20,17
5842,ghods,tehran,2025-12-06,3,24,21
5842,ghods,tehran,2025-12-07,3,23,20
